FID,lon,lat,speed3,speed3_3
2779,113.47868,40.173668,-134.7031356,-134.7031356
2780,113.666664,40.165337,-135.7717056,-135.7717056
2781,113.85458,40.156715,-136.4334252,-136.4334252
2782,114.04245,40.147816,-137.160579,-137.160579
2783,114.23027,40.138622,-137.8084872,-137.8084872
2784,114.418144,40.129154,-138.3988977,-138.3988977
2785,114.605774,40.119404,-138.7451385,-138.7451385
2786,114.79355,40.109367,-138.8385713,-138.8385713
2787,114.98115,40.099045,-139.8023724,-139.8023724
2788,115.1687,40.08844,-141.3965876,-141.3965876
2789,115.35625,40.077553,-138.5208048,-138.5208048
2790,115.54369,40.066387,-132.8827276,-132.8827276
2791,115.73115,40.05493,-129.1068789,-129.1068789
2792,115.91845,40.043205,-125.7321659,-125.7321659
2793,116.105705,40.031193,-121.2332109,-121.2332109
2794,116.2928,40.018898,-116.8145252,-116.8145252
2795,116.479996,40.006325,-113.2301604,-113.2301604
2796,116.66704,39.993473,-109.5463696,-109.5463696
2797,116.854095,39.980343,-106.7419722,-106.7419722
2798,117.04086,39.966927,-105.0183624,-105.0183624
2799,117.22776,39.95324,-106.11342,-106.11342
2800,117.41442,39.939266,-124.3803468,-124.3803468
2801,117.60115,39.925026,-170.5376807,-170.5376807
2802,117.78768,39.910503,175.7636082,175.7636082
2803,117.97418,39.8957,172.6476236,172.6476236
2804,118.16054,39.880623,-151.5823645,-151.5823645
2805,118.34683,39.865273,-153.5905404,-153.5905404
2806,118.533066,39.84964,-158.5553071,-158.5553071
2807,118.71909,39.833736,-160.6827139,-160.6827139
2808,118.905174,39.81756,-162.0806376,-162.0806376
2809,119.0911,39.8011,-164.267998,-164.267998
2810,119.27689,39.78438,-166.7236058,-166.7236058
2811,119.46258,39.767387,-171.6341168,-171.6341168
2812,119.648224,39.75011,180.0000031,180.0000031
2813,119.8337,39.732567,172.9374003,172.9374003
2814,120.01907,39.714752,169.9064815,169.9064815
2815,120.20435,39.696667,170.9605201,170.9605201
2816,120.38953,39.678314,174.7740756,174.7740756
2817,120.57458,39.65969,170.2724244,170.2724244
2818,120.759476,39.640793,159.3338793,159.3338793
2819,120.94432,39.621628,155.2604938,155.2604938
2820,121.12901,39.602196,159.0342909,159.0342909
2821,121.31356,39.582493,170.3947988,170.3947988
2822,121.49799,39.56253,179.27016,179.27016
2823,121.68234,39.542294,-177.1690013,-177.1690013
2824,121.86653,39.521797,-177.975238,-177.975238
2825,122.05057,39.501034,174.1736609,174.1736609
2826,122.234505,39.480003,155.5560479,155.5560479
2827,122.4183,39.45871,116.7054837,116.7054837
2828,122.60196,39.437157,85.76360666,85.76360666
2829,109.89914,40.4183,-178.3153187,-178.3153187
2830,110.09279,40.41512,153.4349514,153.4349514
2831,110.27976,40.411655,-153.4349514,-153.4349514
2832,110.46855,40.407894,-139.1051009,-139.1051009
2833,110.657005,40.403843,-133.9390906,-133.9390906
2834,110.845345,40.3995,-129.5659437,-129.5659437
2835,111.034386,40.394886,-126.390699,-126.390699
2836,111.222855,40.389977,-124.8027966,-124.8027966
2837,111.41167,40.38476,-124.0193521,-124.0193521
2838,111.60047,40.379276,-123.7585233,-123.7585233
2839,111.78871,40.373493,-124.3402346,-124.3402346
2840,111.97764,40.367428,-126.0134868,-126.0134868
2841,112.16654,40.361065,-128.2994644,-128.2994644
2842,112.35485,40.35443,-131.2511368,-131.2511368
2843,112.54346,40.347504,-130.9234541,-130.9234541
2844,112.731804,40.340286,-129.6095608,-129.6095608
2845,112.92048,40.332783,-130.3939761,-130.3939761
2846,113.10892,40.32499,-132.0447175,-132.0447175
2847,113.29729,40.31691,-133.3875796,-133.3875796
2848,113.4856,40.308544,-134.7935319,-134.7935319
2849,113.67403,40.2999,-135.3584163,-135.3584163
2850,113.86234,40.29097,-136.0500086,-136.0500086
2851,114.05053,40.281754,-136.5968632,-136.5968632
2852,114.23878,40.272243,-137.0863576,-137.0863576
2853,114.42691,40.262455,-137.5892363,-137.5892363
2854,114.615036,40.25238,-137.9661866,-137.9661866
2855,114.80322,40.24203,-139.7323362,-139.7323362
2856,114.991165,40.231384,-143.0617532,-143.0617532
2857,115.17908,40.22046,-141.5321391,-141.5321391
2858,115.36696,40.209244,-136.2904058,-136.2904058
2859,115.554886,40.19776,-132.4389587,-132.4389587
2860,115.74263,40.185986,-130.0886336,-130.0886336
2861,115.93029,40.17393,-126.3686209,-126.3686209
2862,116.11793,40.1616,-121.8308936,-121.8308936
2863,116.305534,40.14898,-117.4075774,-117.4075774
2864,116.49302,40.13608,-112.7509783,-112.7509783
2865,116.68035,40.122906,-107.8695501,-107.8695501
2866,116.86776,40.109444,-100.5080239,-100.5080239
2867,117.05497,40.095703,-91.527527,-91.527527
2868,117.24222,40.081688,-77.12499976,-77.12499976
2869,117.42934,40.067387,-41.98721321,-41.98721321
2870,117.616264,40.05282,45.00000077,45.00000077
2871,117.80327,40.037964,141.3401942,141.3401942
2872,117.99007,40.02283,-149.781886,-149.781886
2873,118.176765,40.00742,-151.8074427,-151.8074427
2874,118.36347,39.99174,-155.4042311,-155.4042311
2875,118.55009,39.97578,-156.9767046,-156.9767046
2876,118.73654,39.959553,-157.9395892,-157.9395892
2877,118.92291,39.94304,-159.5063984,-159.5063984
2878,119.10918,39.92625,-161.8619206,-161.8619206
2879,119.29533,39.9092,-166.7038868,-166.7038868
2880,119.48146,39.89186,-175.8239125,-175.8239125
2881,119.66738,39.874252,174.8935184,174.8935184
2882,119.853195,39.85638,168.1113448,168.1113448
2883,120.03898,39.838234,169.7521388,169.7521388
2884,120.224594,39.81981,178.334897,178.334897
2885,120.41014,39.801117,173.4474483,173.4474483
2886,120.595505,39.782158,153.4349514,153.4349514
2887,120.78081,39.762928,133.5121347,133.5121347
2888,120.965904,39.743427,126.1420434,126.1420434
2889,121.15103,39.72366,140.5993417,140.5993417
2890,121.33589,39.70362,162.932598,162.932598
2891,121.520744,39.683315,175.2363613,175.2363613
2892,121.70541,39.662743,-179.0007594,-179.0007594
2893,121.88989,39.641907,178.7409578,178.7409578
2894,122.07433,39.620808,166.6075051,166.6075051
2895,122.258606,39.599438,133.4234522,133.4234522
2896,122.44275,39.577812,94.76364331,94.76364331
2897,122.62677,39.555912,82.11985481,82.11985481
2898,122.6465618,39.75033009,80.42371456,80.42371456
2899,109.89914,40.558704,176.4236686,176.4236686
2900,110.09065,40.555218,-165.8378348,-165.8378348
2901,110.28185,40.55145,-148.8723882,-148.8723882
2902,110.46897,40.547386,-139.7901331,-139.7901331
2903,110.6579,40.543034,-132.4685741,-132.4685741
2904,110.84766,40.538395,-128.042377,-128.042377
2905,111.03647,40.533466,-126.9137374,-126.9137374
2906,111.22573,40.52824,-126.5288575,-126.5288575
2907,111.41472,40.522728,-126.9754723,-126.9754723
2908,111.603645,40.516926,-127.9036768,-127.9036768
2909,111.792755,40.510834,-129.0280894,-129.0280894
2910,111.9815,40.504467,-130.8355144,-130.8355144
2911,112.1707,40.497795,-132.817372,-132.817372
2912,112.359665,40.49084,-131.3260873,-131.3260873
2913,112.54861,40.4836,-128.2081411,-128.2081411
2914,112.73738,40.476074,-128.3227422,-128.3227422
2915,112.92623,40.468254,-130.1419537,-130.1419537
2916,113.1149,40.460144,-131.9095068,-131.9095068
2917,113.30393,40.45175,-133.8049241,-133.8049241
2918,113.492676,40.443077,-134.4495794,-134.4495794
2919,113.68148,40.43411,-135.099647,-135.099647
2920,113.87015,40.424854,-135.5741892,-135.5741892
2921,114.05874,40.41531,-135.9803961,-135.9803961
2922,114.24722,40.4055,-136.4257363,-136.4257363
2923,114.43589,40.395382,-136.8207809,-136.8207809
2924,114.62445,40.38499,-138.6012805,-138.6012805
2925,114.81288,40.374306,-142.5319374,-142.5319374
2926,115.001205,40.363342,-143.2274086,-143.2274086
2927,115.18958,40.3521,-140.8690108,-140.8690108
2928,115.377754,40.34057,-138.1299667,-138.1299667
2929,115.565994,40.328754,-135.9391933,-135.9391933
2930,115.75408,40.316658,-131.5389391,-131.5389391
2931,115.94215,40.304276,-125.360352,-125.360352
2932,116.13025,40.291615,-121.1552661,-121.1552661
2933,116.318146,40.278667,-116.6264634,-116.6264634
2934,116.50609,40.26544,-111.0923414,-111.0923414
2935,116.69384,40.25193,-102.8427558,-102.8427558
2936,116.881516,40.23815,-92.32781666,-92.32781666
2937,117.06919,40.22408,-71.30101841,-71.30101841
2938,117.25672,40.209732,-30.73548823,-30.73548823
2939,117.44419,40.195107,4.513988535,4.513988535
2940,117.63163,40.180202,16.85839906,16.85839906
2941,117.81885,40.165016,-147.9363524,-147.9363524
2942,118.00602,40.14956,-149.3464529,-149.3464529
2943,118.19317,40.133812,-152.1691779,-152.1691779
2944,118.38024,40.1178,-153.6448252,-153.6448252
2945,118.567154,40.101513,-154.7369041,-154.7369041
2946,118.75399,40.084946,-156.3179149,-156.3179149
2947,118.940735,40.0681,-158.7552457,-158.7552457
2948,119.127365,40.050983,-162.5457704,-162.5457704
2949,119.313934,40.033585,-169.9631004,-169.9631004
2950,119.50035,40.01591,179.5488645,179.5488645
2951,119.686646,39.99798,164.9621869,164.9621869
2952,119.87283,39.97976,164.9950824,164.9950824
2953,120.058945,39.96128,174.00591,174.00591
2954,120.24495,39.942524,168.1432556,168.1432556
2955,120.43084,39.923496,143.5691443,143.5691443
2956,120.616585,39.904194,118.0091787,118.0091787
2957,120.8022,39.88463,104.8083788,104.8083788
2958,120.98773,39.86479,110.125848,110.125848
2959,121.17312,39.844685,127.3331979,127.3331979
2960,121.35842,39.82431,142.9750422,142.9750422
2961,121.54351,39.803665,154.9164086,154.9164086
2962,121.72858,39.78276,163.8107965,163.8107965
2963,121.91341,39.76158,163.1949818,163.1949818
2964,122.09826,39.740135,141.1466281,141.1466281
2965,122.28285,39.718433,105.7185747,105.7185747
2966,122.46729,39.696465,89.53037451,89.53037451
2967,122.4875658,39.89385009,85.9406551,85.9406551
2968,109.895325,40.70227,-174.4084452,-174.4084452
2969,110.09065,40.69878,-170.0361987,-170.0361987
2970,110.28255,40.69499,-156.2092288,-156.2092288
2971,110.46897,40.690907,-144.7824095,-144.7824095
2972,110.66027,40.686554,-135.4493718,-135.4493718
2973,110.84858,40.68188,-130.6690224,-130.6690224
2974,111.03816,40.676937,-129.741326,-129.741326
2975,111.22813,40.671696,-130.1974962,-130.1974962
2976,111.41707,40.66616,-131.3182194,-131.3182194
2977,111.60693,40.660343,-131.2847131,-131.2847131
2978,111.79635,40.654232,-130.5890069,-130.5890069
2979,111.98574,40.647835,-131.519328,-131.519328
2980,112.17502,40.64114,-132.7987466,-132.7987466
2981,112.364136,40.634163,-130.6617354,-130.6617354
2982,112.55382,40.626896,-126.745092,-126.745092
2983,112.74296,40.61934,-126.476708,-126.476708
2984,112.93205,40.61149,-127.8219178,-127.8219178
2985,113.12136,40.603355,-130.1985357,-130.1985357
2986,113.31074,40.594944,-132.5769049,-132.5769049
2987,113.49967,40.586224,-133.5895488,-133.5895488
2988,113.688866,40.57723,-134.3386439,-134.3386439
2989,113.87793,40.56794,-134.73055,-134.73055
2990,114.06698,40.55837,-135.0736788,-135.0736788
2991,114.255936,40.548508,-135.3217463,-135.3217463
2992,114.44498,40.538364,-135.6268458,-135.6268458
2993,114.63363,40.52793,-136.9380337,-136.9380337
2994,114.82252,40.517216,-139.4266394,-139.4266394
2995,115.01134,40.506214,-141.4583174,-141.4583174
2996,115.19999,40.494926,-143.6023121,-143.6023121
2997,115.38871,40.48335,-143.7826095,-143.7826095
2998,115.57725,40.471493,-143.0556464,-143.0556464
2999,115.765755,40.459354,-137.8624076,-137.8624076
3000,115.95418,40.44693,-129.0639728,-129.0639728
3001,116.14265,40.43422,-123.9936474,-123.9936474
3002,116.33089,40.42124,-119.9724721,-119.9724721
3003,116.51918,40.407955,-115.1425277,-115.1425277
3004,116.70737,40.394405,-109.3633997,-109.3633997
3005,116.89538,40.380566,-98.9726283,-98.9726283
3006,117.083305,40.36645,-78.95906117,-78.95906117
3007,117.27128,40.352055,-41.1214762,-41.1214762
3008,117.459175,40.33738,-5.505477952,-5.505477952
3009,117.64694,40.322422,8.695503026,8.695503026
3010,117.83457,40.30718,-146.4965655,-146.4965655
3011,118.02216,40.291668,-147.214394,-147.214394
3012,118.20962,40.275875,-148.7222997,-148.7222997
3013,118.397026,40.259796,-150.4639327,-150.4639327
3014,118.584335,40.243446,-151.8426163,-151.8426163
3015,118.77152,40.22682,-153.7510006,-153.7510006
3016,118.958664,40.20992,-156.5276853,-156.5276853
3017,119.145645,40.192734,-160.277725,-160.277725
3018,119.332565,40.17528,-166.2360387,-166.2360387
3019,119.51935,40.157555,-177.6841563,-177.6841563
3020,119.70605,40.13955,162.1895064,162.1895064
3021,119.89262,40.121277,158.2439221,158.2439221
3022,120.07904,40.102722,166.1303164,166.1303164
3023,120.26541,40.083904,159.957686,159.957686
3024,120.451645,40.064804,141.4187891,141.4187891
3025,120.63772,40.045444,114.7068723,114.7068723
3026,120.82378,40.0258,96.66130329,96.66130329
3027,121.00962,40.005898,97.55428643,97.55428643
3028,121.19536,39.98572,107.1524236,107.1524236
3029,121.38099,39.965275,114.9439072,114.9439072
3030,121.56646,39.94456,122.0329181,122.0329181
3031,121.75186,39.923576,129.8826874,129.8826874
3032,121.93711,39.90233,136.0511831,136.0511831
3033,122.122185,39.88081,124.7960284,124.7960284
3034,122.3072,39.85903,106.8289477,106.8289477
3035,122.492035,39.836987,96.87303159,96.87303159
3036,122.5126758,40.03735509,93.62389419,93.62389419
3037,109.89914,40.8423,-163.6104625,-163.6104625
3038,110.09065,40.83851,-153.5550682,-153.5550682
3039,110.280464,40.83441,-144.3409869,-144.3409869
3040,110.47022,40.830032,-135.8814063,-135.8814063
3041,110.66057,40.82536,-132.1035785,-132.1035785
3042,110.850876,40.820385,-131.8013062,-131.8013062
3043,111.0408,40.815132,-132.799572,-132.799572
3044,111.230515,40.809578,-133.9337065,-133.9337065
3045,111.420654,40.803738,-132.9205848,-132.9205848
3046,111.60998,40.79761,-130.7858237,-130.7858237
3047,111.80005,40.791176,-131.0612632,-131.0612632
3048,111.98968,40.78447,-132.2201532,-132.2201532
3049,112.17934,40.777462,-130.380752,-130.380752
3050,112.36943,40.770172,-126.9423001,-126.9423001
3051,112.55872,40.76258,-126.2051052,-126.2051052
3052,112.74852,40.754715,-126.5826025,-126.5826025
3053,112.93819,40.746548,-128.7741731,-128.7741731
3054,113.127815,40.7381,-130.8075386,-130.8075386
3055,113.31736,40.72935,-132.5212132,-132.5212132
3056,113.50705,40.72033,-133.5386922,-133.5386922
3057,113.69634,40.71101,-133.9062404,-133.9062404
3058,113.88585,40.701397,-134.2944848,-134.2944848
3059,114.07516,40.691505,-134.5119751,-134.5119751
3060,114.26462,40.68132,-134.8773135,-134.8773135
3061,114.453865,40.670864,-135.9651531,-135.9651531
3062,114.643005,40.6601,-137.0445101,-137.0445101
3063,114.83234,40.64906,-138.4305215,-138.4305215
3064,115.021416,40.637726,-142.0988024,-142.0988024
3065,115.21061,40.626114,-145.2002281,-145.2002281
3066,115.39968,40.61422,-147.4391552,-147.4391552
3067,115.58855,40.602036,-143.617563,-143.617563
3068,115.77747,40.589565,-132.8542649,-132.8542649
3069,115.96628,40.576817,-127.1409949,-127.1409949
3070,116.155014,40.563778,-124.2043464,-124.2043464
3071,116.34376,40.550457,-120.6186075,-120.6186075
3072,116.53243,40.53685,-117.3366669,-117.3366669
3073,116.72092,40.52297,-112.7965234,-112.7965234
3074,116.90939,40.508797,-104.9783314,-104.9783314
3075,117.09775,40.494354,-85.08821328,-85.08821328
3076,117.28597,40.479626,-36.86989827,-36.86989827
3077,117.47426,40.46461,4.91656609,4.91656609
3078,117.662346,40.449314,-146.811783,-146.811783
3079,117.85039,40.43375,-147.0805646,-147.0805646
3080,118.0383,40.417896,-146.0300733,-146.0300733
3081,118.22622,40.401764,-148.3009053,-148.3009053
3082,118.41396,40.38536,-149.9010839,-149.9010839
3083,118.601616,40.368675,-152.0615338,-152.0615338
3084,118.78924,40.351715,-155.0742822,-155.0742822
3085,118.9767,40.33447,-159.8438957,-159.8438957
3086,119.163994,40.316956,-167.5581386,-167.5581386
3087,119.35136,40.299164,180.0000031,180.0000031
3088,119.53849,40.2811,160.8296759,160.8296759
3089,119.72551,40.26276,155.7255615,155.7255615
3090,119.91245,40.24415,160.4347542,160.4347542
3091,120.099236,40.225258,156.3916471,156.3916471
3092,120.28601,40.20609,144.7353764,144.7353764
3093,120.47257,40.186657,118.9770222,118.9770222
3094,120.65908,40.166954,95.38279954,95.38279954
3095,120.84539,40.146973,93.80308549,93.80308549
3096,121.031685,40.12672,101.1376684,101.1376684
3097,121.21773,40.106213,107.7805102,107.7805102
3098,121.40375,40.085423,113.2789511,113.2789511
3099,121.589584,40.064365,112.2956834,112.2956834
3100,121.77533,40.043045,107.2815002,107.2815002
3101,121.960915,40.021454,100.218266,100.218266
3102,122.14638,39.99959,96.46298742,96.46298742
3103,122.33167,39.97747,96.31843274,96.31843274
3104,122.5378358,40.18083709,99.49108684,99.49108684
3105,109.89914,40.98583,-148.581855,-148.581855
3106,110.09065,40.98201,-141.1205509,-141.1205509
3107,110.28255,40.9779,-133.9108601,-133.9108601
3108,110.471886,40.973503,-130.8069336,-130.8069336
3109,110.66205,40.968807,-131.3279461,-131.3279461
3110,110.852715,40.963818,-132.7889083,-132.7889083
3111,111.042305,40.95854,-133.5140015,-133.5140015
3112,111.233215,40.952976,-132.9205848,-132.9205848
3113,111.42326,40.947117,-131.3835904,-131.3835904
3114,111.613495,40.940956,-131.3747429,-131.3747429
3115,111.803635,40.934513,-131.9761317,-131.9761317
3116,111.993904,40.92777,-130.1832753,-130.1832753
3117,112.183914,40.92075,-128.0254097,-128.0254097
3118,112.37397,40.913425,-126.9385072,-126.9385072
3119,112.56415,40.905815,-127.0326715,-127.0326715
3120,112.75421,40.897907,-127.8070596,-127.8070596
3121,112.944244,40.88972,-128.7122204,-128.7122204
3122,113.134254,40.881237,-130.9448667,-130.9448667
3123,113.324135,40.872467,-132.5742886,-132.5742886
3124,113.51408,40.863403,-132.9763445,-132.9763445
3125,113.70402,40.854046,-133.4163029,-133.4163029
3126,113.89375,40.84441,-133.7334652,-133.7334652
3127,114.08366,40.834476,-134.3196773,-134.3196773
3128,114.27329,40.824265,-135.3643199,-135.3643199
3129,114.46296,40.813755,-135.7402167,-135.7402167
3130,114.65257,40.802967,-136.196142,-136.196142
3131,114.84214,40.79188,-137.9215282,-137.9215282
3132,115.031746,40.780518,-141.2805235,-141.2805235
3133,115.221275,40.768864,-146.3635425,-146.3635425
3134,115.41052,40.756916,-145.625021,-145.625021
3135,115.59997,40.74469,-135.7031881,-135.7031881
3136,115.7892,40.732174,-130.6971091,-130.6971091
3137,115.978355,40.71938,-130.0109599,-130.0109599
3138,116.16762,40.706295,-126.7133187,-126.7133187
3139,116.35657,40.69293,-122.2102756,-122.2102756
3140,116.54557,40.67928,-119.1696193,-119.1696193
3141,116.73459,40.66534,-116.5650532,-116.5650532
3142,116.92343,40.65112,-108.0746046,-108.0746046
3143,117.11216,40.636623,-83.86777893,-83.86777893
3144,117.300735,40.621845,-17.04903126,-17.04903126
3145,117.489365,40.606777,-149.627284,-149.627284
3146,117.67788,40.591434,-149.1918937,-149.1918937
3147,117.866295,40.5758,-146.8987449,-146.8987449
3148,118.05462,40.5599,-149.4353464,-149.4353464
3149,118.24287,40.543716,-151.0367501,-151.0367501
3150,118.43105,40.527252,-153.040419,-153.040419
3151,118.619064,40.510506,-156.0591715,-156.0591715
3152,118.80699,40.493484,-162.1681451,-162.1681451
3153,118.99482,40.47618,-173.2527118,-173.2527118
3154,119.18257,40.458607,173.5993514,173.5993514
3155,119.37019,40.44075,158.0615222,158.0615222
3156,119.5577,40.42262,153.9110827,153.9110827
3157,119.7451,40.404217,156.5210813,156.5210813
3158,119.93247,40.385536,155.0594272,155.0594272
3159,120.119606,40.366577,150.8356666,150.8356666
3160,120.30667,40.347347,131.3936936,131.3936936
3161,120.49364,40.327847,106.2987982,106.2987982
3162,120.68048,40.308075,100.5532986,100.5532986
3163,120.86719,40.28803,104.8173254,104.8173254
3164,121.05376,40.267704,111.4192329,111.4192329
3165,121.240265,40.247116,118.3133641,118.3133641
3166,121.42659,40.226257,112.2569646,112.2569646
3167,121.61276,40.20513,99.57842462,99.57842462
3168,121.79885,40.183735,91.13602959,91.13602959
3169,121.98482,40.162064,88.93627638,88.93627638
3170,122.170654,40.140133,91.96452195,91.96452195
3171,122.35631,40.117935,94.37558518,94.37558518
3172,122.3778558,40.32430509,99.27586689,99.27586689
3173,122.5632058,40.32843509,112.0820988,112.0820988
3174,109.895325,41.12549,-137.5125241,-137.5125241
3175,110.09065,41.12136,-131.3522025,-131.3522025
3176,110.28324,41.116955,-129.4828662,-129.4828662
3177,110.47354,41.112244,-131.7313415,-131.7313415
3178,110.66352,41.107246,-133.7386476,-133.7386476
3179,110.85455,41.10194,-133.6634969,-133.6634969
3180,111.044556,41.09635,-133.1796848,-133.1796848
3181,111.23559,41.090477,-131.8995108,-131.8995108
3182,111.42588,41.084293,-131.493433,-131.493433
3183,111.61677,41.07782,-131.2609587,-131.2609587
3184,111.80743,41.071068,-130.1582705,-130.1582705
3185,111.99773,41.06401,-129.8397118,-129.8397118
3186,112.18865,41.056664,-129.307082,-129.307082
3187,112.37883,41.049026,-128.4158936,-128.4158936
3188,112.569336,41.041096,-128.1658935,-128.1658935
3189,112.75982,41.032867,-127.8152889,-127.8152889
3190,112.95015,41.024357,-129.6241993,-129.6241993
3191,113.14056,41.015553,-131.2556182,-131.2556182
3192,113.33096,41.00646,-131.8393383,-131.8393383
3193,113.52132,40.997066,-132.3650235,-132.3650235
3194,113.71167,40.9874,-132.8662001,-132.8662001
3195,113.90164,40.977425,-133.9346076,-133.9346076
3196,114.09194,40.967175,-135.0000023,-135.0000023
3197,114.282036,40.956642,-134.7557762,-134.7557762
3198,114.47208,40.945805,-134.8244797,-134.8244797
3199,114.66208,40.93468,-135.6983813,-135.6983813
3200,114.852005,40.923275,-138.060322,-138.060322
3201,115.04194,40.91158,-144.0892248,-144.0892248
3202,115.23185,40.899593,-145.4814903,-145.4814903
3203,115.42163,40.88732,-139.037713,-139.037713
3204,115.611336,40.874763,-135.8946584,-135.8946584
3205,115.801,40.86192,-136.8132296,-136.8132296
3206,115.99064,40.84879,-133.0277864,-133.0277864
3207,116.18016,40.83538,-126.555091,-126.555091
3208,116.369606,40.82168,-123.3000291,-123.3000291
3209,116.558975,40.807693,-122.7072136,-122.7072136
3210,116.74826,40.793427,-118.3190748,-118.3190748
3211,116.93752,40.778873,-108.8143874,-108.8143874
3212,117.1266,40.76404,-77.54175488,-77.54175488
3213,117.31567,40.748924,-161.812474,-161.812474
3214,117.5046,40.733524,-160.0793293,-160.0793293
3215,117.69356,40.717842,-154.1982845,-154.1982845
3216,117.88235,40.70188,-157.1016493,-157.1016493
3217,118.07106,40.68564,-157.6146848,-157.6146848
3218,118.25967,40.669113,-158.5888601,-158.5888601
3219,118.44811,40.652306,-161.1166313,-161.1166313
3220,118.63655,40.63523,-168.84178,-168.84178
3221,118.8248,40.617867,177.3834679,177.3834679
3222,119.01305,40.60023,165.6807197,165.6807197
3223,119.20123,40.582302,154.033319,154.033319
3224,119.38915,40.564114,151.3379367,151.3379367
3225,119.57707,40.545647,153.843228,153.843228
3226,119.76482,40.526897,154.9918713,154.9918713
3227,119.95251,40.507866,155.9797559,155.9797559
3228,120.14009,40.48858,145.9408191,145.9408191
3229,120.32749,40.469006,129.0194027,129.0194027
3230,120.51476,40.449158,120.4495448,120.4495448
3231,120.70198,40.429043,118.6753787,118.6753787
3232,120.889084,40.408653,122.2380754,122.2380754
3233,121.07609,40.387997,128.0774436,128.0774436
3234,121.26289,40.36706,120.9022164,120.9022164
3235,121.44958,40.345863,105.89853,105.89853
3236,121.636154,40.32439,91.65375102,91.65375102
3237,121.82261,40.302647,86.12373555,86.12373555
3238,122.008865,40.28064,91.64834607,91.64834607
3239,122.195076,40.258366,100.741483,100.741483
3240,122.2170258,40.46775209,107.6355265,107.6355265
3241,122.4029318,40.47189509,117.1539758,117.1539758
3242,122.5886958,40.47574809,137.8699475,137.8699475
3243,109.90109,41.264812,-132.4531044,-132.4531044
3244,110.09487,41.260384,-131.6952542,-131.6952542
3245,110.28255,41.255657,-136.1910112,-136.1910112
3246,110.47478,41.250633,-138.2704903,-138.2704903
3247,110.66559,41.245323,-135.6058263,-135.6058263
3248,110.856384,41.239708,-134.2263323,-134.2263323
3249,111.0468,41.23381,-132.0078977,-132.0078977
3250,111.23796,41.227608,-130.4230925,-130.4230925
3251,111.42903,41.22112,-129.4519398,-129.4519398
3252,111.61991,41.21433,-129.7754873,-129.7754873
3253,111.811,41.20724,-131.3777425,-131.3777425
3254,112.00223,41.19988,-131.4470767,-131.4470767
3255,112.19295,41.192215,-129.5012431,-129.5012431
3256,112.38368,41.18425,-129.2056394,-129.2056394
3257,112.57466,41.176003,-128.1678861,-128.1678861
3258,112.76556,41.16746,-129.1081431,-129.1081431
3259,112.956314,41.158623,-129.7917237,-129.7917237
3260,113.147224,41.149498,-130.4701855,-130.4701855
3261,113.33789,41.14007,-131.0427632,-131.0427632
3262,113.528534,41.130363,-131.7181734,-131.7181734
3263,113.719154,41.120358,-133.496394,-133.496394
3264,113.90977,41.110073,-134.5922954,-134.5922954
3265,114.10031,41.099487,-134.1238395,-134.1238395
3266,114.290764,41.088623,-134.1804827,-134.1804827
3267,114.48131,41.077465,-134.438297,-134.438297
3268,114.671776,41.06601,-136.4353593,-136.4353593
3269,114.86201,41.05427,-141.7617763,-141.7617763
3270,115.05226,41.042244,-144.2230317,-144.2230317
3271,115.242584,41.02994,-143.3249877,-143.3249877
3272,115.43286,41.017338,-142.383352,-142.383352
3273,115.62288,41.00444,-141.9483623,-141.9483623
3274,115.81299,40.99127,-137.3726818,-137.3726818
3275,116.0029,40.977802,-130.3581332,-130.3581332
3276,116.19284,40.964054,-127.3848195,-127.3848195
3277,116.382675,40.95002,-127.8364547,-127.8364547
3278,116.57245,40.935707,-124.4212432,-124.4212432
3279,116.762054,40.921097,-119.8499488,-119.8499488
3280,116.9517,40.90622,-113.7987111,-113.7987111
3281,117.14112,40.891045,-171.4354843,-171.4354843
3282,117.33067,40.87559,-171.4912996,-171.4912996
3283,117.51996,40.85986,-165.7627224,-165.7627224
3284,117.70926,40.843834,-166.9531837,-166.9531837
3285,117.898346,40.82753,-165.9876227,-165.9876227
3286,118.08746,40.810947,-166.9895366,-166.9895366
3287,118.27646,40.794086,-170.2888199,-170.2888199
3288,118.46532,40.776943,-178.8037453,-178.8037453
3289,118.654175,40.759518,167.3564726,167.3564726
3290,118.84285,40.74182,156.6951121,156.6951121
3291,119.0314,40.723843,148.2864168,148.2864168
3292,119.21986,40.705578,146.8716403,146.8716403
3293,119.40825,40.687046,150.730594,150.730594
3294,119.59651,40.668232,154.8732987,154.8732987
3295,119.78467,40.649143,159.1274969,159.1274969
3296,119.97268,40.62978,156.8014122,156.8014122
3297,120.1606,40.610138,150.736138,150.736138
3298,120.34839,40.590233,144.6576303,144.6576303
3299,120.53612,40.570038,138.4581152,138.4581152
3300,120.723656,40.549576,138.2180636,138.2180636
3301,120.91112,40.528847,139.8720653,139.8720653
3302,121.09848,40.507835,134.0289804,134.0289804
3303,121.28565,40.48657,122.2603553,122.2603553
3304,121.47272,40.46501,104.7910867,104.7910867
3305,121.65964,40.443195,93.23970189,93.23970189
3306,121.846375,40.42111,100.1647298,100.1647298
3307,122.033104,40.398754,115.2100837,115.2100837
3308,122.0555498,40.61117709,123.5342338,123.5342338
3309,122.2419758,40.61534309,128.224346,128.224346
3310,122.4281958,40.61921109,140.9690253,140.9690253
