lon,lat,uu01,vv01,vv02
123.828926,43.013714,0.06,0.03,0.03
124.018234,43.014954,0.08,0.04,0.04
124.20739,43.015884,0.13,0.05,0.05
124.39641,43.016506,0.29,0.06,0.06
124.585175,43.016815,0.8,0.08,0.08
124.77388,43.016827,0.95,0.11,0.11
124.96235,43.01653,1.84,0.34,0.34
125.15062,43.015915,6.61,1,1
107.15579,43.013763,18.54,2.3,2.3
107.3515,43.012215,17.99,1.71,1.71
107.547424,43.010376,15.85,0.49,0.49
107.7431,43.008213,15.26,0.11,0.11
107.93881,43.005737,12.52,0.04,0.04
108.134796,43.00298,11.59,0.02,0.02
108.3306,42.99989,9.99,0.01,0.01
108.526215,42.996494,7.3,0.02,0.02
108.7222,42.99279,4.07,0.03,0.03
108.917725,42.98878,2.2,0.06,0.06
109.1142,42.98447,2.69,0.26,0.26
109.3096,42.97984,3.46,0.31,0.31
109.50543,42.974895,3.95,0.29,0.29
109.701294,42.969666,3.78,0.13,0.13
109.89914,42.964115,3.07,0.07,0.07
110.09692,42.958256,2.36,0.07,0.07
110.29141,42.9521,2.74,0.11,0.11
110.485374,42.945618,3.19,0.12,0.12
110.68243,42.938835,4.04,0.14,0.14
110.878044,42.93176,4.16,0.15,0.15
111.073746,42.924366,3.69,0.1,0.1
111.26949,42.916664,2.59,0.03,0.03
111.465935,42.908672,0.8,0.02,0.02
111.66142,42.90036,0.24,0,0
111.85709,42.89175,0.14,0,0
112.05328,42.88282,0.13,0,0
112.24934,42.873604,0.07,0,0
112.44497,42.864075,0.06,0,0
112.64042,42.854244,0.05,0,0
112.83621,42.844116,0.04,0.01,0.01
113.03209,42.833668,0.04,0.01,0.01
113.22768,42.82293,0.04,0.01,0.01
113.423256,42.81188,0.05,0.01,0.01
113.61872,42.800537,0.05,0,0
113.81439,42.788883,0.06,0,0
114.00981,42.77693,0.05,0,0
114.20524,42.764687,0.06,0,0
114.40056,42.752132,0.07,0,0
114.59581,42.739273,0.07,0,0
114.79109,42.72613,0.1,0.01,0.01
114.986374,42.712673,0.11,0.01,0.01
115.18142,42.698925,0.14,0.01,0.01
115.37648,42.68488,0.14,0.01,0.01
115.57145,42.67053,0.13,0.01,0.01
115.766335,42.65588,0.04,0.01,0.01
115.96115,42.64093,0.04,0.01,0.01
116.155945,42.6257,0.04,0.01,0.01
116.350586,42.610165,0.04,0.01,0.01
116.54527,42.594337,0.04,0.02,0.02
116.7398,42.57821,0.04,0.01,0.01
116.93419,42.561787,0.05,0.01,0.01
117.128494,42.545067,0.05,0.01,0.01
117.3228,42.52806,0.05,0.01,0.01
117.51693,42.51076,0.05,0.01,0.01
117.71107,42.493164,0.05,0.01,0.01
117.90503,42.47529,0.06,0.01,0.01
118.09886,42.45711,0.06,0.02,0.02
118.292694,42.43864,0.06,0.02,0.02
118.48631,42.41988,0.06,0.02,0.02
118.67983,42.40084,0.06,0.02,0.02
118.87332,42.381508,0.06,0,0
119.066666,42.36188,0.06,0,0
119.259926,42.34197,0.06,0,0
119.45308,42.32177,0.06,0,0
119.64604,42.301285,0.05,0,0
119.83892,42.280514,0.05,0,0
120.03169,42.259468,0.05,0.03,0.03
120.22432,42.238117,0.05,0.03,0.03
120.41681,42.2165,0.05,0.03,0.03
120.60919,42.19459,0.05,0.03,0.03
120.80149,42.17241,0.05,0.03,0.03
120.99355,42.149937,0.05,0.03,0.03
121.185555,42.127182,0.04,0.03,0.03
121.37739,42.104153,0.04,0.03,0.03
121.5691,42.08084,0.04,0.03,0.03
121.95207,43.127426,0.04,0.03,0.03
122.14336,43.131783,0.04,0.03,0.03
122.33447,43.135815,0.04,0.02,0.02
122.52545,43.139545,0.04,0.02,0.02
122.71628,43.142967,0.04,0.02,0.02
122.90694,43.146065,0.04,0.02,0.02
123.09745,43.148865,0.04,0.02,0.02
123.28777,43.151356,0.05,0.03,0.03
123.477936,43.153538,0.05,0.03,0.03
123.668,43.155396,0.05,0.03,0.03
123.85786,43.156963,0.06,0.03,0.03
124.04756,43.158207,0.08,0.04,0.04
124.23707,43.159145,0.12,0.05,0.05
124.426445,43.159775,0.3,0.06,0.06
124.61562,43.16009,0.77,0.07,0.07
124.804634,43.16009,1.01,0.1,0.1
124.993484,43.159786,2.07,0.25,0.25
125.18216,43.15918,8.09,0.78,0.78
107.149536,43.157013,19.01,2.1,2.1
107.34592,43.155468,18.63,2.25,2.25
107.54202,43.153614,15.68,1.31,1.31
107.73825,43.151447,12.21,0.35,0.35
107.93454,43.14898,10.57,0.07,0.07
108.13052,43.146187,10.11,0.02,0.02
108.32672,43.14308,8.84,0.01,0.01
108.52316,43.139683,6.74,0.01,0.01
108.71976,43.135975,4.33,0,0
108.91519,43.13195,2.9,0.01,0.01
109.11221,43.127625,2.76,0.07,0.07
109.30847,43.122963,3.2,0.25,0.25
109.50424,43.11802,3.29,0.28,0.28
109.70065,43.11276,2.88,0.26,0.26
109.895325,43.10718,2.3,0.14,0.14
110.09692,43.10131,2.58,0.09,0.09
110.29208,43.09513,3.04,0.14,0.14
110.48819,43.088634,3.91,0.17,0.17
110.68328,43.08182,4.14,0.17,0.17
110.88004,43.074722,3.73,0.18,0.18
111.076294,43.0673,3.17,0.15,0.15
111.27257,43.05957,1.5,0.05,0.05
111.468605,43.051537,0.41,0.03,0.03
111.665306,43.043205,0.16,0,0
111.86162,43.03456,0.12,0,0
112.05776,43.02561,0.1,0,0
112.25412,43.016346,0.06,0,0
112.45025,43.00679,0.06,0,0
112.646194,42.99692,0.04,0,0
112.84221,42.986755,0.04,0.01,0.01
113.038605,42.976276,0.04,0.01,0.01
113.23465,42.965496,0.04,0.01,0.01
113.430626,42.95441,0.05,0.01,0.01
113.62666,42.94302,0.07,0.01,0.01
113.82255,42.931328,0.07,0.01,0.01
114.018394,42.91934,0.06,0,0
114.214264,42.907043,0.06,0,0
114.40998,42.894436,0.08,0,0
114.605644,42.881542,0.1,0.01,0.01
114.80151,42.86834,0.1,0.01,0.01
114.99701,42.854847,0.11,0.01,0.01
115.19264,42.84105,0.12,0.01,0.01
115.388054,42.826942,0.11,0.01,0.01
115.583466,42.812553,0.05,0,0
115.778725,42.79785,0.05,0.02,0.02
115.97396,42.782852,0.04,0.02,0.02
116.169205,42.76756,0.04,0.02,0.02
116.36427,42.751972,0.04,0.02,0.02
116.5593,42.73608,0.04,0.02,0.02
116.75427,42.719894,0.05,0.02,0.02
116.94905,42.703415,0.05,0.02,0.02
117.14384,42.686646,0.05,0.02,0.02
117.338455,42.669575,0.05,0.02,0.02
117.53304,42.652214,0.05,0.01,0.01
117.72757,42.63456,0.06,0.01,0.01
117.922,42.616608,0.06,0.01,0.01
118.11625,42.598366,0.06,0.01,0.01
118.31036,42.579834,0.06,0.01,0.01
118.504555,42.561012,0.06,0.01,0.01
118.69848,42.541893,0.07,0.01,0.01
118.8923,42.5225,0.07,0.01,0.01
119.08608,42.502796,0.07,0,0
119.27966,42.482822,0.07,0,0
119.47325,42.462555,0.07,0,0
119.66667,42.441994,0.06,0.02,0.02
119.85988,42.42115,0.06,0.02,0.02
120.05308,42.400024,0.06,0.02,0.02
120.24612,42.378605,0.06,0.02,0.02
120.439,42.35691,0.06,0.02,0.02
120.63172,42.334934,0.06,0.03,0.03
120.82445,42.312653,0.05,0.03,0.03
121.016914,42.290115,0.05,0.03,0.03
121.2093,42.267277,0.05,0.03,0.03
121.401535,42.244167,0.05,0.03,0.03
121.59363,42.220776,0.05,0.03,0.03
121.7856,43.270554,0.05,0.03,0.03
121.97736,43.274914,0.05,0.03,0.03
122.169014,43.27896,0.05,0.03,0.03
122.36055,43.282707,0.05,0.03,0.03
122.55191,43.286133,0.05,0.03,0.03
122.74309,43.289265,0.04,0.03,0.03
122.93416,43.292065,0.04,0.03,0.03
123.12503,43.29456,0.04,0.03,0.03
123.31575,43.296745,0.05,0.03,0.03
123.50633,43.29863,0.05,0.03,0.03
123.69673,43.300194,0.06,0.03,0.03
123.886955,43.301437,0.07,0.04,0.04
124.077034,43.302376,0.08,0.06,0.06
124.26691,43.30301,0.14,0.06,0.06
124.456696,43.303333,0.33,0.06,0.06
124.646194,43.303333,0.82,0.07,0.07
124.83558,43.30303,1.06,0.1,0.1
125.02479,43.302414,2.58,0.21,0.21
125.21381,43.301487,9.12,0.6,0.6
107.14365,43.298702,19.82,1.92,1.92
107.339935,43.296837,17.96,2.34,2.34
107.53653,43.294655,14.96,2.12,2.12
107.733246,43.29218,12.01,1.08,1.08
107.9299,43.28938,10.51,0.28,0.28
108.12665,43.286274,9.66,0.06,0.06
108.32321,43.282852,8.21,0,0
108.52023,43.279125,6.13,0,0
108.716705,43.27508,4.39,0,0
108.91339,43.270744,3.29,0.01,0.01
109.110016,43.26608,2.92,0.07,0.07
109.30591,43.261105,2.94,0.3,0.3
109.50308,43.25583,2.75,0.39,0.39
109.69998,43.25024,2.36,0.34,0.34
109.89914,43.24434,2.3,0.28,0.28
110.09487,43.238136,2.84,0.19,0.19
110.292755,43.231613,3.46,0.27,0.27
110.48859,43.224785,3.96,0.32,0.32
110.685,43.21765,3.84,0.3,0.3
110.88204,43.2102,3.56,0.24,0.24
111.07847,43.20245,2.38,0.16,0.16
111.27549,43.19439,0.73,0.06,0.06
111.47207,43.186024,0.24,0,0
111.66906,43.17735,0.12,0,0
111.8654,43.168365,0.09,0,0
112.062225,43.159077,0.07,0,0
112.25889,43.14947,0.06,0,0
112.45535,43.139565,0.04,0,0
112.65203,43.12937,0.04,0,0
112.84875,43.11885,0.04,0.01,0.01
113.045105,43.10803,0.04,0.01,0.01
113.24166,43.096905,0.05,0.01,0.01
113.43815,43.08549,0.08,0.01,0.01
113.63443,43.07375,0.08,0.01,0.01
113.830734,43.061703,0.07,0.01,0.01
114.02711,43.049374,0.07,0,0
114.22341,43.036728,0.08,0,0
114.41961,43.023785,0.1,0.01,0.01
114.615715,43.010536,0.09,0.01,0.01
114.81182,42.996986,0.09,0.01,0.01
115.00782,42.983135,0.09,0.01,0.01
115.2038,42.968987,0.09,0.01,0.01
115.39968,42.954536,0.07,0,0
115.59545,42.93978,0.06,0,0
115.7912,42.924736,0.05,0,0
115.986946,42.90939,0.05,0,0
116.18248,42.89374,0.05,0,0
116.3781,42.877796,0.05,0,0
116.57346,42.86156,0.05,0,0
116.76884,42.845016,0.05,0,0
116.9641,42.828186,0.05,0,0
117.159225,42.811054,0.05,0,0
117.35426,42.793636,0.05,0,0
117.549286,42.775917,0.06,0.02,0.02
117.74419,42.757896,0.06,0,0
117.939,42.7396,0.07,0.01,0.01
118.13367,42.720993,0.07,0.01,0.01
118.32828,42.70211,0.07,0.01,0.01
118.52277,42.682922,0.07,0.01,0.01
118.71716,42.663452,0.08,0.01,0.01
118.91139,42.643692,0.08,0.01,0.01
119.10559,42.62364,0.08,0.01,0.01
119.29955,42.603294,0.08,0.01,0.01
119.49354,42.58267,0.08,0.01,0.01
119.68733,42.56175,0.07,0.01,0.01
119.88098,42.540546,0.07,0.01,0.01
120.074554,42.51906,0.07,0.02,0.02
120.26802,42.49728,0.07,0.02,0.02
120.461296,42.47523,0.07,0.02,0.02
120.65448,42.45288,0.07,0.02,0.02
120.84748,42.430252,0.06,0.03,0.03
121.04039,42.40734,0.06,0.03,0.03
121.23316,42.384148,0.06,0.03,0.03
121.4258,42.36068,0.06,0.03,0.03
121.810585,43.41364,0.06,0.03,0.03
122.002846,43.418022,0.05,0.03,0.03
122.19486,43.422092,0.05,0.03,0.03
122.386765,43.425846,0.05,0.03,0.03
122.5785,43.429287,0.05,0.03,0.03
122.77004,43.43242,0.05,0.03,0.03
122.96152,43.435234,0.05,0.03,0.03
123.15278,43.437733,0.05,0.03,0.03
123.343895,43.43994,0.05,0.03,0.03
123.534805,43.441814,0.06,0.03,0.03
123.7256,43.443382,0.06,0.03,0.03
123.91625,43.444653,0.07,0.04,0.04
124.10666,43.445595,0.1,0.04,0.04
124.29693,43.446224,0.16,0.04,0.04
124.48706,43.44654,0.4,0.05,0.05
124.67694,43.44655,0.83,0.06,0.06
124.866745,43.44624,1.19,0.09,0.09
125.056244,43.445625,2.44,0.21,0.21
125.245636,43.444695,8.43,0.49,0.49
107.13727,43.443447,17.64,0.98,0.98
107.334045,43.44189,18.8,1.63,1.63
107.53128,43.44003,18.28,2.13,2.13
107.728424,43.437836,15.68,2.11,2.11
107.925385,43.43535,12.72,1.59,1.59
108.12247,43.432545,10.93,0.61,0.61
108.31973,43.42942,9.73,0,0
108.51654,43.426,7.97,0.01,0.01
108.71365,43.422253,5.91,0,0
108.911224,43.4182,4.49,0,0
109.108246,43.41384,3.62,0.01,0.01
109.30536,43.40916,3.05,0.11,0.11
109.502686,43.40417,2.83,0.42,0.42
109.69934,43.398865,2.49,0.54,0.54
109.90109,43.393265,2.28,0.52,0.52
110.098915,43.387337,2.6,0.38,0.38
110.29074,43.381107,3.04,0.32,0.32
110.48899,43.374565,3.74,0.31,0.31
110.686714,43.36771,3.97,0.3,0.3
110.88426,43.36055,3.76,0.29,0.29
111.08065,43.353077,3.18,0.25,0.25
111.27825,43.345303,1.5,0.19,0.19
111.47525,43.337215,0.42,0,0
111.67258,43.328808,0.16,0,0
111.86949,43.320107,0.09,0,0
112.06659,43.311092,0.07,0,0
112.26373,43.301765,0.05,0,0
112.460686,43.292133,0.04,0,0
112.65786,43.282196,0.04,0,0
112.85472,43.27195,0.04,0,0
113.05166,43.2614,0.05,0.01,0.01
113.24866,43.250538,0.06,0.01,0.01
113.44549,43.239376,0.11,0.01,0.01
113.642395,43.22791,0.11,0.01,0.01
113.83921,43.216133,0.09,0.01,0.01
114.03585,43.20405,0.08,0.01,0.01
114.23249,43.191666,0.08,0,0
114.429214,43.178978,0.07,0.01,0.01
114.62567,43.165985,0.08,0.01,0.01
114.822235,43.15269,0.07,0.01,0.01
115.01865,43.1391,0.08,0.01,0.01
115.21508,43.12519,0.08,0.01,0.01
115.41146,43.11099,0.09,0,0
115.607666,43.096497,0.08,0,0
115.80384,43.08169,0.06,0,0
115.99986,43.06658,0.06,0,0
116.19591,43.05119,0.06,0,0
116.391884,43.03548,0.06,0,0
116.58768,43.01948,0.06,0,0
116.78348,43.00318,0.05,0,0
116.97913,42.986588,0.05,0,0
117.17469,42.969696,0.05,0,0
117.37015,42.952503,0.05,0,0
117.56559,42.935017,0.06,0,0
117.76097,42.917236,0.07,0,0
117.956116,42.899155,0.07,0,0
118.15132,42.880787,0.07,0,0
118.346245,42.86212,0.07,0,0
118.54119,42.843163,0.07,0,0
118.73591,42.823917,0.08,0,0
118.93057,42.80438,0.08,0,0
119.125145,42.784542,0.09,0,0
119.31959,42.76442,0.09,0.01,0.01
119.51393,42.744003,0.08,0.01,0.01
119.70809,42.7233,0.08,0.01,0.01
119.902214,42.702312,0.08,0.01,0.01
120.09612,42.681038,0.08,0.01,0.01
120.28999,42.659466,0.08,0.01,0.01
120.48369,42.63761,0.08,0.02,0.02
120.67729,42.615482,0.08,0.02,0.02
120.87072,42.59306,0.08,0.02,0.02
121.064026,42.570343,0.08,0.03,0.03
121.25717,42.547363,0.07,0.03,0.03
121.450165,42.524082,0.07,0.03,0.03
121.64308,42.500534,0.07,0.03,0.03
121.8358,43.55672,0.07,0.03,0.03
122.02838,43.561108,0.06,0.03,0.03
122.22082,43.56518,0.06,0.03,0.03
122.41312,43.56895,0.06,0.03,0.03
122.605225,43.57241,0.06,0.03,0.03
122.79718,43.575558,0.06,0.03,0.03
122.98903,43.578384,0.05,0.03,0.03
123.180664,43.5809,0.05,0.03,0.03
123.37216,43.58311,0.05,0.03,0.03
123.56351,43.584988,0.06,0.03,0.03
123.75469,43.586563,0.06,0.03,0.03
123.94564,43.587826,0.07,0.03,0.03
124.136444,43.588776,0.08,0.03,0.03
124.32712,43.589413,0.11,0.03,0.03
124.517555,43.589725,0.2,0.04,0.04
124.70791,43.58973,0.48,0.04,0.04
124.89801,43.589424,0.96,0.07,0.07
125.088,43.588814,1.26,0.15,0.15
125.277725,43.587875,1.89,0.24,0.24
107.131134,43.58662,7.65,0.4,0.4
107.3284,43.585064,14.64,0.79,0.79
107.52576,43.583187,19.15,1.3,1.3
107.72333,43.580997,18.65,1.76,1.76
107.92096,43.5785,16.05,1.94,1.94
108.11841,43.57568,12.79,1.79,1.79
108.31589,43.572544,10.84,0.98,0.98
108.513245,43.569107,9.63,0.18,0.18
108.71124,43.56535,7.78,0.02,0.02
108.90854,43.561283,5.92,0.01,0.01
109.10672,43.556896,4.6,0.01,0.01
109.30423,43.552208,3.79,0.01,0.01
109.501495,43.547203,3.2,0.18,0.18
109.69803,43.541885,2.83,0.51,0.51
109.89722,43.536255,2.49,0.8,0.8
110.098915,43.53032,2.3,0.83,0.83
110.292755,43.52406,2.81,0.78,0.78
110.48939,43.51749,3.36,0.56,0.56
110.688705,43.51062,3.92,0.43,0.43
110.88581,43.503426,3.94,0.31,0.31
111.08282,43.49593,3.66,0.3,0.3
111.281,43.488132,2.36,0.26,0.26
111.4783,43.479996,0.77,0,0
111.67608,43.471573,0.24,0,0
111.87367,43.462837,0.11,0,0
112.07113,43.45378,0.08,0,0
112.268745,43.44443,0.05,0,0
112.46625,43.434765,0.05,0,0
112.66374,43.42479,0.04,0,0
112.86109,43.414505,0.04,0,0
113.05845,43.40392,0.05,0.02,0.02
113.25576,43.393024,0.07,0.01,0.01
113.45298,43.38181,0.15,0.01,0.01
113.650345,43.370308,0.17,0.01,0.01
113.84751,43.358482,0.14,0.01,0.01
114.04487,43.346355,0.1,0.01,0.01
114.241646,43.33394,0.09,0.02,0.02
114.43884,43.321198,0.08,0.01,0.01
114.63591,43.30817,0.07,0.01,0.01
114.83286,43.294823,0.07,0.01,0.01
115.029526,43.281178,0.07,0.01,0.01
115.22641,43.267227,0.07,0.01,0.01
115.42322,43.25297,0.1,0,0
115.61985,43.238415,0.1,0,0
115.81642,43.223568,0.08,0,0
116.01295,43.20841,0.08,0,0
116.20937,43.192947,0.07,0,0
116.40576,43.17719,0.07,0,0
116.60201,43.161137,0.06,0,0
116.79818,43.14477,0.06,0,0
116.994316,43.12812,0.05,0,0
117.19029,43.111164,0.05,0,0
117.386215,43.093914,0.06,0,0
117.58207,43.07637,0.06,0,0
117.777794,43.058517,0.06,0,0
117.973366,43.04038,0.07,0,0
118.16895,43.021946,0.07,0,0
118.36432,43.00321,0.07,0,0
118.559586,42.984188,0.07,0,0
118.7548,42.964874,0.08,0,0
118.949844,42.945263,0.08,0,0
119.14487,42.925365,0.09,0,0
119.33977,42.90516,0.09,0,0
119.53447,42.884678,0.09,0,0
119.72909,42.863903,0.09,0.01,0.01
119.9236,42.84284,0.09,0.01,0.01
120.117935,42.821487,0.09,0.01,0.01
120.312164,42.79985,0.09,0.01,0.01
120.50629,42.777916,0.08,0.01,0.01
120.70021,42.755703,0.09,0.02,0.02
120.89406,42.7332,0.09,0.02,0.02
121.08778,42.710415,0.09,0.03,0.03
121.28133,42.68734,0.09,0.03,0.03
121.474724,42.66399,0.09,0.04,0.04
121.66803,42.64035,0.09,0.04,0.04
122.05412,43.69976,0.08,0.04,0.04
122.24697,43.70416,0.07,0.04,0.04
122.43959,43.70826,0.07,0.04,0.04
122.63211,43.71204,0.07,0.04,0.04
122.824486,43.71551,0.06,0.04,0.04
123.016716,43.71866,0.06,0.04,0.04
123.20873,43.721497,0.06,0.04,0.04
123.40063,43.72403,0.06,0.04,0.04
123.59238,43.726234,0.06,0.04,0.04
123.78389,43.728134,0.06,0.04,0.04
123.97527,43.729717,0.07,0.04,0.04
124.16645,43.73098,0.07,0.04,0.04
124.35746,43.731926,0.1,0.03,0.03
124.548325,43.732574,0.13,0.03,0.03
124.73906,43.732887,0.27,0.04,0.04
124.92953,43.732895,0.63,0.05,0.05
125.119804,43.732586,1.2,0.12,0.12
125.30995,43.731964,1.02,0.19,0.19
107.12463,43.72977,6.22,0.32,0.32
107.32248,43.728207,14.97,0.64,0.64
107.520294,43.726322,19.31,1.06,1.06
107.71826,43.724133,19.14,1.53,1.53
107.91635,43.72162,17.27,1.87,1.87
108.114044,43.718792,14.01,2.06,2.06
108.31241,43.71565,11.52,0.86,0.86
108.51022,43.712185,9.57,0.49,0.49
108.70834,43.708424,7.65,0.19,0.19
108.9064,43.704334,5.89,0.04,0.04
109.10452,43.69995,4.73,0.03,0.03
109.30255,43.695244,3.94,0.08,0.08
109.500336,43.690212,3.4,0.32,0.32
109.69739,43.684875,2.9,0.85,0.85
109.89346,43.679234,2.53,1.1,1.1
110.098915,43.67326,2.6,1.11,1.11
110.294754,43.66698,3.15,1.02,1.02
110.49218,43.660393,3.78,0.69,0.69
110.68984,43.65349,4.06,0.51,0.51
110.888016,43.64628,3.97,0.33,0.33
111.08571,43.63875,3.13,0.3,0.3
111.283745,43.63091,1.48,0.29,0.29
111.481735,43.62277,0.42,0.16,0.16
111.67958,43.614307,0.16,0,0
111.87774,43.605534,0.09,0,0
112.07575,43.596455,0.06,0,0
112.27383,43.58706,0.05,0,0
112.4718,43.577362,0.05,0,0
112.66954,43.567352,0.04,0,0
112.86738,43.55704,0.05,0,0
113.0651,43.546402,0.07,0.02,0.02
113.26297,43.535465,0.18,0.01,0.01
113.46057,43.524223,0.24,0.01,0.01
113.65827,43.512676,0.2,0.01,0.01
113.856,43.50081,0.12,0.01,0.01
114.05357,43.48864,0.08,0.02,0.02
114.2511,43.476173,0.07,0.01,0.01
114.44863,43.463387,0.06,0.01,0.01
114.645874,43.450314,0.06,0.01,0.01
114.843315,43.43692,0.07,0.01,0.01
115.04057,43.42322,0.06,0.01,0.01
115.2378,43.409225,0.11,0,0
115.43499,43.394917,0.11,0,0
115.63211,43.38031,0.1,0,0
115.82918,43.36541,0.09,0,0
116.02614,43.350197,0.08,0,0
116.223,43.334675,0.08,0,0
116.41977,43.318867,0.07,0,0
116.61643,43.302757,0.06,0,0
116.81303,43.28633,0.06,0,0
117.00951,43.26962,0.06,0,0
117.20593,43.252605,0.06,0,0
117.40232,43.235287,0.06,0,0
117.59854,43.217686,0.06,0,0
117.794754,43.19977,0.06,0,0
117.99073,43.181576,0.06,0,0
118.18662,43.163067,0.07,0,0
118.38247,43.144268,0.07,0,0
118.5782,43.12517,0.08,0,0
118.77385,43.105785,0.09,0,0
118.96936,43.086113,0.1,0,0
119.16468,43.06614,0.1,0,0
119.35995,43.045868,0.1,0,0
119.55511,43.025314,0.1,0,0
119.75011,43.00446,0.1,0.01,0.01
119.94505,42.983326,0.11,0.01,0.01
120.1398,42.961895,0.11,0.01,0.01
120.334404,42.94018,0.11,0.01,0.01
120.52894,42.918167,0.1,0.02,0.02
120.72329,42.895878,0.1,0.02,0.02
120.91757,42.873295,0.1,0.03,0.03
121.111694,42.850433,0.1,0.04,0.04
121.30562,42.827282,0.11,0.04,0.04
121.49945,42.80384,0.11,0.04,0.04
121.693146,42.780117,0.11,0.05,0.05
121.88663,43.842777,0.1,0.05,0.05
122.08001,43.847195,0.09,0.05,0.05
122.27324,43.851307,0.09,0.05,0.05
122.46628,43.8551,0.08,0.05,0.05
122.659195,43.858578,0.08,0.05,0.05
122.85195,43.861744,0.07,0.04,0.04
123.04454,43.864594,0.07,0.04,0.04
123.237,43.867126,0.06,0.04,0.04
123.429245,43.869347,0.06,0.05,0.05
123.62134,43.87125,0.06,0.05,0.05
123.813324,43.87284,0.07,0.05,0.05
124.00502,43.87411,0.07,0.05,0.05
124.19664,43.875065,0.08,0.04,0.04
124.38803,43.875698,0.11,0.04,0.04
124.579254,43.876026,0.16,0.04,0.04
124.77032,43.876026,0.29,0.05,0.05
124.96118,43.875725,0.54,0.08,0.08
125.15185,43.87509,0.99,0.12,0.12
125.34239,43.87415,1.3,0.14,0.14
107.11847,43.871326,7.69,0.28,0.28
107.31677,43.869434,15.46,0.55,0.55
107.51492,43.867233,18.96,0.99,0.99
107.71329,43.86471,19.55,1.55,1.55
107.91193,43.86187,18.44,1.96,1.96
108.109985,43.858723,15.73,2.36,2.36
108.30856,43.85525,12.43,1.99,1.99
108.506805,43.851467,9.44,0.68,0.68
108.70563,43.847374,7.11,0.54,0.54
108.90408,43.842964,5.71,0.37,0.37
109.10278,43.838234,4.68,0.22,0.22
109.30142,43.833187,3.97,0.31,0.31
109.499146,43.827827,3.48,0.78,0.78
109.69675,43.822155,2.98,1.24,1.24
109.90109,43.81618,2.68,1.32,1.32
110.09487,43.809883,3.01,1.29,1.29
110.29541,43.80326,3.59,1.16,1.16
110.49258,43.79634,4.13,0.78,0.78
110.691536,43.789085,4.16,0.59,0.59
110.88956,43.781544,3.72,0.38,0.38
111.08804,43.773678,2.3,0.33,0.33
111.28649,43.765503,0.83,0.24,0.24
111.48504,43.75702,0.29,0.14,0.14
111.683655,43.748207,0.13,0,0
111.88211,43.73909,0.08,0,0
112.08056,43.72967,0.05,0,0
112.27882,43.719933,0.05,0,0
112.47702,43.70989,0.04,0,0
112.675476,43.699528,0.06,0,0
112.87372,43.688858,0.07,0.02,0.02
113.07173,43.677883,0.15,0.02,0.02
113.2701,43.666607,0.32,0.02,0.02
113.468315,43.655014,0.24,0.01,0.01
113.66634,43.64311,0.14,0.01,0.01
113.864426,43.630894,0.1,0.01,0.01
114.06241,43.618374,0.07,0.01,0.01
114.26039,43.605553,0.06,0.01,0.01
114.45835,43.59241,0.06,0.01,0.01
114.65607,43.578987,0.05,0.01,0.01
114.8539,43.56524,0.06,0.01,0.01
115.05172,43.551186,0.12,0,0
115.24946,43.53683,0.12,0,0
115.44698,43.522175,0.11,0,0
115.644485,43.50721,0.1,0,0
115.84198,43.491947,0.1,0,0
116.03924,43.476383,0.08,0,0
116.23653,43.460506,0.07,0,0
116.4338,43.444336,0.07,0,0
116.630905,43.427856,0.06,0,0
116.82795,43.411087,0.06,0,0
117.02488,43.394012,0.06,0,0
117.22176,43.376633,0.05,0,0
117.41855,43.358963,0.05,0,0
117.615204,43.340984,0.05,0,0
117.81168,43.322716,0.05,0,0
118.00818,43.304146,0.06,0,0
118.20457,43.285286,0.08,0,0
118.40077,43.266125,0.09,0,0
118.597,43.24667,0.1,0,0
118.79299,43.22693,0.11,0,0
118.98888,43.206875,0.11,0,0
119.18465,43.186543,0.12,0,0
119.380295,43.165905,0.12,0,0
119.575905,43.144985,0.12,0,0
119.7713,43.12377,0.12,0.01,0.01
119.966644,43.10227,0.13,0.01,0.01
120.161835,43.08048,0.13,0.01,0.01
120.356865,43.058388,0.13,0.02,0.02
120.55176,43.036015,0.13,0.03,0.03
120.746574,43.013355,0.13,0.03,0.03
120.94121,42.990414,0.13,0.04,0.04
121.135765,42.96718,0.13,0.05,0.05
121.3301,42.94366,0.13,0.05,0.05
121.52425,42.91985,0.13,0.06,0.06
121.91227,43.98576,0.11,0.07,0.07
122.106064,43.990196,0.11,0.07,0.07
122.29965,43.994324,0.1,0.06,0.06
122.49311,43.99813,0.1,0.06,0.06
122.68644,44.001625,0.09,0.05,0.05
122.87959,44.0048,0.08,0.05,0.05
123.07253,44.007656,0.07,0.05,0.05
123.265396,44.010212,0.07,0.05,0.05
123.45804,44.012436,0.06,0.05,0.05
123.65053,44.014336,0.06,0.05,0.05
123.842865,44.015926,0.07,0.05,0.05
124.03497,44.017212,0.07,0.05,0.05
124.22694,44.018166,0.09,0.05,0.05
124.41873,44.0188,0.11,0.05,0.05
124.61038,44.019135,0.16,0.04,0.04
124.80174,44.019135,0.26,0.05,0.05
124.99305,44.01883,0.49,0.06,0.06
125.18411,44.018192,1.03,0.07,0.07
125.37499,44.017254,0.72,0.09,0.09
107.112,44.014416,7.77,0.23,0.23
107.310455,44.01252,14.2,0.48,0.48
107.50958,44.010296,18.36,0.98,0.98
107.70825,44.007774,19.83,1.6,1.6
107.907074,44.00493,19.42,2.18,2.18
108.10596,44.00177,17.32,2.64,2.64
