FID,lon,lat,pm01
2529,118.28117,39.29643,2.62
2530,118.465996,39.28102,2.7
2531,118.65068,39.265343,7.03
2532,118.83525,39.24939,8.42
2533,119.01974,39.23317,8.06
2534,119.204155,39.21668,8.76
2535,119.38842,39.199917,11.55
2536,119.572556,39.182877,13.4
2537,119.756676,39.16558,13.22
2538,119.94067,39.148018,12.58
2539,120.12454,39.130184,11.85
2540,120.30831,39.112083,11.42
2541,120.491905,39.09371,11.91
2542,120.67546,39.075085,12.76
2543,120.858925,39.056183,13.4
2544,121.04223,39.03702,14.26
2545,121.22538,39.017593,15.25
2546,121.408455,38.997894,19.63
2547,121.59137,38.97795,20
2548,121.77419,38.95773,17.91
2549,121.956894,38.93726,17.85
2550,122.139465,38.916523,18.12
2551,122.32187,38.89552,20.13
2552,122.50417,38.874264,20.47
2553,109.90109,39.84917,26.45
2554,110.09279,39.84661,23.12
2555,110.27766,39.843758,23.85
2556,110.46478,39.840637,23.16
2557,110.651924,39.837208,22.14
2558,110.8386,39.833504,24.38
2559,111.02565,39.82951,33.14
2560,111.21305,39.825233,36.67
2561,111.400536,39.820683,39.31
2562,111.58758,39.815826,42.12
2563,111.77476,39.810707,34.69
2564,111.961845,39.80529,32.73
2565,112.14895,39.7996,25.67
2566,112.33591,39.793613,21.03
2567,112.52313,39.787342,19.33
2568,112.71029,39.780792,20.22
2569,112.89706,39.773964,21.5
2570,113.084076,39.766846,20.78
2571,113.271,39.759445,18.73
2572,113.45792,39.751774,16.7
2573,113.64476,39.74381,15.26
2574,113.83165,39.73557,14.78
2575,114.01835,39.727043,14.78
2576,114.2051,39.718227,14.78
2577,114.39173,39.70914,13.59
2578,114.57843,39.69977,8.55
2579,114.76498,39.690125,5.16
2580,114.95144,39.680187,4.19
2581,115.1379,39.669975,3.71
2582,115.3244,39.65949,3.35
2583,115.51068,39.64872,8.24
2584,115.696915,39.63767,16.59
2585,115.88324,39.626335,11.56
2586,116.06941,39.614723,3.93
2587,116.255455,39.602848,3.19
2588,116.441536,39.59068,3.75
2589,116.62745,39.57824,4.52
2590,116.81337,39.56552,4.59
2591,116.99917,39.55253,4.21
2592,117.18483,39.539265,3.74
2593,117.37047,39.52572,3.6
2594,117.55609,39.511894,3.58
2595,117.74157,39.497803,3.39
2596,117.92697,39.48343,3.16
2597,118.11228,39.468784,2.92
2598,118.29747,39.453865,2.69
2599,118.482605,39.43867,2.7
2600,118.66765,39.42321,8.36
2601,118.852554,39.40748,8.12
2602,119.037384,39.391464,6.75
2603,119.22216,39.37519,6.89
2604,119.40681,39.358635,7.94
2605,119.591354,39.341816,10.73
2606,119.77579,39.324722,12.3
2607,119.96007,39.30736,12.95
2608,120.144325,39.289738,12.86
2609,120.32841,39.271835,12.36
2610,120.51244,39.253674,12.17
2611,120.69631,39.235237,12.81
2612,120.88006,39.21654,13.41
2613,121.06373,39.197582,14.35
2614,121.247215,39.17835,15.34
2615,121.43066,39.158855,21.11
2616,121.61398,39.139095,24.42
2617,121.79708,39.119076,21.71
2618,121.980125,39.09879,18.53
2619,122.163,39.07824,17.9
2620,122.345764,39.05743,20.4
2621,122.52846,39.036358,24.88
2622,109.90723,39.992863,29.77
2623,110.09279,39.990284,30.95
2624,110.278366,39.98743,24.4
2625,110.46646,39.984276,21.98
2626,110.652824,39.980846,23.69
2627,110.84047,39.977127,31.05
2628,111.02812,39.973114,36.08
2629,111.21563,39.96883,38.07
2630,111.403465,39.964252,38.89
2631,111.59053,39.95939,34.38
2632,111.77828,39.954247,43.52
2633,111.96573,39.948807,32.78
2634,112.15323,39.94309,25.82
2635,112.340675,39.93709,21.29
2636,112.52817,39.9308,21.03
2637,112.71563,39.92423,21.68
2638,112.90293,39.917377,21.69
2639,113.090096,39.910233,20.01
2640,113.27752,39.902813,19.77
2641,113.46487,39.895103,18.51
2642,113.652054,39.88711,17.34
2643,113.83931,39.87883,16.22
2644,114.02633,39.870285,15.79
2645,114.21343,39.861443,15.44
2646,114.40047,39.852314,13.47
2647,114.587494,39.84292,7.1
2648,114.77443,39.833233,4.12
2649,114.96124,39.82327,3.6
2650,115.14811,39.813026,3.14
2651,115.33488,39.802494,5.29
2652,115.5217,39.79168,11.61
2653,115.70833,39.78059,11.78
2654,115.89482,39.76922,5.62
2655,116.08145,39.75758,3.46
2656,116.26785,39.745644,3.5
2657,116.454216,39.73344,3.97
2658,116.6406,39.72096,4.32
2659,116.8268,39.708187,4.12
2660,117.012886,39.695156,3.66
2661,117.19915,39.68184,3.41
2662,117.38507,39.668247,3.4
2663,117.57104,39.654373,3.5
2664,117.75682,39.640236,3.25
2665,117.94261,39.6258,3.03
2666,118.128235,39.61111,2.73
2667,118.31386,39.59614,2.67
2668,118.499374,39.58089,8.36
2669,118.68469,39.565376,6.66
2670,118.870026,39.549583,3.67
2671,119.05519,39.53352,3.84
2672,119.24032,39.51718,4.96
2673,119.42528,39.500572,7.08
2674,119.61017,39.48369,10.28
2675,119.794975,39.46654,12.18
2676,119.97962,39.449127,12.84
2677,120.164215,39.43143,12.92
2678,120.348724,39.413467,12.43
2679,120.533,39.39524,12.38
2680,120.71723,39.376747,12.92
2681,120.90135,39.357986,14.35
2682,121.085365,39.338955,15.28
2683,121.269226,39.319656,19.5
2684,121.45299,39.3001,24.78
2685,121.6366,39.280262,24.48
2686,121.82011,39.260174,20.88
2687,122.0035,39.23982,18.45
2688,122.18669,39.219196,18.22
2689,122.369835,39.198315,23.11
2690,122.55279,39.177166,48.73
2691,109.89914,40.13394,48.9
2692,110.09065,40.13107,29.53
2693,110.27907,40.127907,24.18
2694,110.4673,40.124466,22.85
2695,110.65462,40.120735,29.26
2696,110.842094,40.116714,38.76
2697,111.030594,40.112404,36.92
2698,111.21788,40.10782,35.62
2699,111.40625,40.102932,31.82
2700,111.59385,40.097767,42.81
2701,111.78169,40.09231,41.18
2702,111.96991,40.08658,31.51
2703,112.15749,40.080555,24.46
2704,112.34535,40.074245,21.64
2705,112.533356,40.06765,21.7
2706,112.72089,40.060764,22.37
2707,112.90865,40.053604,18.84
2708,113.0963,40.046154,18.57
2709,113.28402,40.038406,17.17
2710,113.4717,40.030403,17.79
2711,113.65929,40.022095,17.99
2712,113.8469,40.01351,17.9
2713,114.03439,40.00464,17.88
2714,114.22183,39.99548,18.17
2715,114.40918,39.986046,13.22
2716,114.59662,39.97633,4.89
2717,114.78385,39.966324,3.7
2718,114.971146,39.956043,3.12
2719,115.15842,39.945473,4.1
2720,115.34552,39.934628,8.38
2721,115.53269,39.923496,12.34
2722,115.71965,39.912086,7.79
2723,115.90662,39.9004,4.31
2724,116.09349,39.88843,3.55
2725,116.28033,39.87618,3.67
2726,116.46706,39.863655,4
2727,116.65391,39.850845,3.94
2728,116.8404,39.837753,3.61
2729,117.02692,39.82439,3.3
2730,117.21342,39.810753,3.16
2731,117.39961,39.79683,3.28
2732,117.585976,39.782642,3.27
2733,117.77222,39.76817,3.17
2734,117.95841,39.753418,2.88
2735,118.14433,39.7384,2.79
2736,118.3303,39.723095,8.09
2737,118.516136,39.70752,4.59
2738,118.70189,39.69167,2.04
2739,118.88757,39.675552,2.05
2740,119.073074,39.659153,2.67
2741,119.258545,39.642487,3.65
2742,119.443924,39.62555,6.2
2743,119.629135,39.60834,11.4
2744,119.81425,39.59085,14.79
2745,119.999306,39.573105,14.74
2746,120.18423,39.555084,13.86
2747,120.36903,39.53679,13.15
2748,120.55375,39.518227,12.5
2749,120.73831,39.499405,15.53
2750,120.922745,39.4803,27.43
2751,121.10714,39.460934,23.99
2752,121.291306,39.441303,23.95
2753,121.47544,39.421406,24.1
2754,121.65939,39.40125,22.45
2755,121.84326,39.38082,19.85
2756,122.02696,39.36013,19.05
2757,122.21055,39.33917,20.91
2758,122.393974,39.317955,43.54
2759,122.57729,39.296474,41.6
2760,109.89914,40.277576,28.44
2761,110.09279,40.2747,22.2
2762,110.27907,40.271526,19.64
2763,110.46814,40.268066,25.35
2764,110.65551,40.264328,35.36
2765,110.84441,40.26028,34.18
2766,111.03174,40.25597,33.27
2767,111.22045,40.251354,29.8
2768,111.4089,40.246456,38.26
2769,111.596794,40.241272,42.48
2770,111.78542,40.235806,37.09
2771,111.97358,40.23004,26.73
2772,112.161934,40.223995,21.67
2773,112.35002,40.217663,21.18
2774,112.53806,40.21105,21.29
2775,112.726494,40.20415,22.19
2776,112.91437,40.196953,20.79
2777,113.102745,40.189476,16.18
2778,113.29081,40.181717,14.92
2779,113.47868,40.173668,15.34
2780,113.666664,40.165337,15.8
2781,113.85458,40.156715,15.87
2782,114.04245,40.147816,15.83
2783,114.23027,40.138622,12.22
2784,114.418144,40.129154,5.76
2785,114.605774,40.119404,3.96
2786,114.79355,40.109367,3.14
2787,114.98115,40.099045,3.81
2788,115.1687,40.08844,5.99
2789,115.35625,40.077553,12.76
2790,115.54369,40.066387,11.15
2791,115.73115,40.05493,5.17
2792,115.91845,40.043205,3.79
2793,116.105705,40.031193,4.35
2794,116.2928,40.018898,4.49
2795,116.479996,40.006325,4.4
2796,116.66704,39.993473,3.57
2797,116.854095,39.980343,3.24
2798,117.04086,39.966927,3.06
2799,117.22776,39.95324,3.04
2800,117.41442,39.939266,3.04
2801,117.60115,39.925026,3.05
2802,117.78768,39.910503,2.92
2803,117.97418,39.8957,2.78
2804,118.16054,39.880623,6.53
2805,118.34683,39.865273,3.81
2806,118.533066,39.84964,1.85
2807,118.71909,39.833736,1.87
2808,118.905174,39.81756,2.2
2809,119.0911,39.8011,2.55
2810,119.27689,39.78438,3.53
2811,119.46258,39.767387,7.22
2812,119.648224,39.75011,13.52
2813,119.8337,39.732567,17.75
2814,120.01907,39.714752,16.41
2815,120.20435,39.696667,15.24
2816,120.38953,39.678314,13.91
2817,120.57458,39.65969,16.74
2818,120.759476,39.640793,40.55
2819,120.94432,39.621628,32.05
2820,121.12901,39.602196,24.74
2821,121.31356,39.582493,23.14
2822,121.49799,39.56253,22.48
2823,121.68234,39.542294,20.65
2824,121.86653,39.521797,20.86
2825,122.05057,39.501034,20.99
2826,122.234505,39.480003,25.2
2827,122.4183,39.45871,33.52
2828,122.60196,39.437157,32.96
2829,109.89914,40.4183,19.01
2830,110.09279,40.41512,15.38
2831,110.27976,40.411655,18.28
2832,110.46855,40.407894,28.75
2833,110.657005,40.403843,30.65
2834,110.845345,40.3995,33.29
2835,111.034386,40.394886,28.9
2836,111.222855,40.389977,31.88
2837,111.41167,40.38476,37.74
2838,111.60047,40.379276,36.09
2839,111.78871,40.373493,29.49
2840,111.97764,40.367428,22.03
2841,112.16654,40.361065,20.29
2842,112.35485,40.35443,19.55
2843,112.54346,40.347504,21.24
2844,112.731804,40.340286,25.05
2845,112.92048,40.332783,18.98
2846,113.10892,40.32499,15.16
2847,113.29729,40.31691,13.66
2848,113.4856,40.308544,12.51
2849,113.67403,40.2999,12.02
2850,113.86234,40.29097,11.13
2851,114.05053,40.281754,9.9
2852,114.23878,40.272243,7.22
2853,114.42691,40.262455,4.57
2854,114.615036,40.25238,3.31
2855,114.80322,40.24203,3.41
2856,114.991165,40.231384,4.57
2857,115.17908,40.22046,9.14
2858,115.36696,40.209244,10.59
2859,115.554886,40.19776,6.26
2860,115.74263,40.185986,4.09
2861,115.93029,40.17393,4.5
2862,116.11793,40.1616,5.96
2863,116.305534,40.14898,5.89
2864,116.49302,40.13608,3.86
2865,116.68035,40.122906,3.06
2866,116.86776,40.109444,2.89
2867,117.05497,40.095703,2.89
2868,117.24222,40.081688,3.05
2869,117.42934,40.067387,3.17
2870,117.616264,40.05282,3.09
2871,117.80327,40.037964,3
2872,117.99007,40.02283,6.16
2873,118.176765,40.00742,3.99
2874,118.36347,39.99174,1.79
2875,118.55009,39.97578,1.83
2876,118.73654,39.959553,2.17
2877,118.92291,39.94304,2.4
2878,119.10918,39.92625,2.74
2879,119.29533,39.9092,4.32
2880,119.48146,39.89186,7.49
2881,119.66738,39.874252,11.56
2882,119.853195,39.85638,13.23
2883,120.03898,39.838234,15.18
2884,120.224594,39.81981,16.36
2885,120.41014,39.801117,26.41
2886,120.595505,39.782158,91.43
2887,120.78081,39.762928,68.7
2888,120.965904,39.743427,41.38
2889,121.15103,39.72366,23.71
2890,121.33589,39.70362,23.8
2891,121.520744,39.683315,21.74
2892,121.70541,39.662743,20.27
2893,121.88989,39.641907,20.47
2894,122.07433,39.620808,21.45
2895,122.258606,39.599438,25.55
2896,122.44275,39.577812,29.54
2897,122.62677,39.555912,29.15
2898,109.89914,40.558704,12.81
2899,110.09065,40.555218,13.85
2900,110.28185,40.55145,22.13
2901,110.46897,40.547386,27.77
2902,110.6579,40.543034,31.33
2903,110.84766,40.538395,26.42
2904,111.03647,40.533466,25.96
2905,111.22573,40.52824,30.25
2906,111.41472,40.522728,31.14
2907,111.603645,40.516926,27.43
2908,111.792755,40.510834,22.07
2909,111.9815,40.504467,19.8
2910,112.1707,40.497795,18.39
2911,112.359665,40.49084,19.14
2912,112.54861,40.4836,24.81
2913,112.73738,40.476074,21.42
2914,112.92623,40.468254,16.73
2915,113.1149,40.460144,14.69
2916,113.30393,40.45175,13.32
2917,113.492676,40.443077,12.49
2918,113.68148,40.43411,11.17
2919,113.87015,40.424854,10.22
2920,114.05874,40.41531,8.82
2921,114.24722,40.4055,5.5
2922,114.43589,40.395382,3.74
2923,114.62445,40.38499,3.28
2924,114.81288,40.374306,4.07
2925,115.001205,40.363342,5.75
2926,115.18958,40.3521,9.78
2927,115.377754,40.34057,6.78
2928,115.565994,40.328754,4.58
2929,115.75408,40.316658,4.6
2930,115.94215,40.304276,5.76
2931,116.13025,40.291615,5.85
2932,116.318146,40.278667,4.55
2933,116.50609,40.26544,3.38
2934,116.69384,40.25193,2.87
2935,116.881516,40.23815,2.77
2936,117.06919,40.22408,3.04
2937,117.25672,40.209732,3
2938,117.44419,40.195107,3.02
2939,117.63163,40.180202,3.06
2940,117.81885,40.165016,6.17
2941,118.00602,40.14956,4.68
2942,118.19317,40.133812,1.73
2943,118.38024,40.1178,1.74
2944,118.567154,40.101513,2.12
2945,118.75399,40.084946,2.47
2946,118.940735,40.0681,2.62
2947,119.127365,40.050983,2.69
2948,119.313934,40.033585,2.44
2949,119.50035,40.01591,2.6
2950,119.686646,39.99798,3.22
2951,119.87283,39.97976,7.33
2952,120.058945,39.96128,12.73
2953,120.24495,39.942524,24.38
2954,120.43084,39.923496,96.36
2955,120.616585,39.904194,96.44
2956,120.8022,39.88463,79.47
2957,120.98773,39.86479,45.74
2958,121.17312,39.844685,31.26
2959,121.35842,39.82431,23.69
2960,121.54351,39.803665,19.15
2961,121.72858,39.78276,19.87
2962,121.91341,39.76158,21.65
2963,122.09826,39.740135,27.93
2964,122.28285,39.718433,29.34
2965,122.46729,39.696465,27.05
2966,122.65162,40.690735,25.11
2967,109.895325,40.70227,10.75
2968,110.09065,40.69878,11.37
2969,110.28255,40.69499,17.31
2970,110.46897,40.690907,24.23
2971,110.66027,40.686554,28.44
2972,110.84858,40.68188,23.75
2973,111.03816,40.676937,21.39
2974,111.22813,40.671696,23.74
2975,111.41707,40.66616,23.99
2976,111.60693,40.660343,23.47
2977,111.79635,40.654232,20.99
2978,111.98574,40.647835,18.89
2979,112.17502,40.64114,17.39
2980,112.364136,40.634163,17.73
2981,112.55382,40.626896,23.33
2982,112.74296,40.61934,18.02
2983,112.93205,40.61149,14.56
2984,113.12136,40.603355,15.1
2985,113.31074,40.594944,14.24
2986,113.49967,40.586224,13.4
2987,113.688866,40.57723,12.11
2988,113.87793,40.56794,10.95
2989,114.06698,40.55837,10.18
2990,114.255936,40.548508,7.54
2991,114.44498,40.538364,4.48
2992,114.63363,40.52793,3.52
2993,114.82252,40.517216,3.5
2994,115.01134,40.506214,4.16
2995,115.19999,40.494926,7.01
2996,115.38871,40.48335,6.96
2997,115.57725,40.471493,5.04
2998,115.765755,40.459354,4.86
2999,115.95418,40.44693,5.33
3000,116.14265,40.43422,5.7
3001,116.33089,40.42124,5.2
3002,116.51918,40.407955,3.55
3003,116.70737,40.394405,2.95
3004,116.89538,40.380566,2.93
3005,117.083305,40.36645,3.46
3006,117.27128,40.352055,2.68
3007,117.459175,40.33738,2.67
3008,117.64694,40.322422,2.78
3009,117.83457,40.30718,4.86
3010,118.02216,40.291668,4.84
3011,118.20962,40.275875,1.63
3012,118.397026,40.259796,1.61
3013,118.584335,40.243446,1.93
3014,118.77152,40.22682,2.44
3015,118.958664,40.20992,2.64
3016,119.145645,40.192734,2.35
3017,119.332565,40.17528,1.62
3018,119.51935,40.157555,1.4
3019,119.70605,40.13955,1.37
3020,119.89262,40.121277,1.76
3021,120.07904,40.102722,3.18
3022,120.26541,40.083904,5.46
3023,120.451645,40.064804,13.16
3024,120.63772,40.045444,31.2
3025,120.82378,40.0258,45.51
3026,121.00962,40.005898,53.58
3027,121.19536,39.98572,47.25
3028,121.38099,39.965275,36.47
3029,121.56646,39.94456,29.18
3030,121.75186,39.923576,23.35
3031,121.93711,39.90233,21.51
3032,122.122185,39.88081,33.39
3033,122.3072,39.85903,32.69
3034,122.492035,39.836987,28.81
3035,122.67673,40.83424,23.81
3036,109.89914,40.8423,11.89
3037,110.09065,40.83851,15.92
3038,110.280464,40.83441,22.07
3039,110.47022,40.830032,25.45
3040,110.66057,40.82536,22.45
3041,110.850876,40.820385,19.24
3042,111.0408,40.815132,20.15
3043,111.230515,40.809578,21.08
3044,111.420654,40.803738,20.91
3045,111.60998,40.79761,19.62
3046,111.80005,40.791176,17.84
3047,111.98968,40.78447,16.22
3048,112.17934,40.777462,17.11
3049,112.36943,40.770172,18.14
3050,112.55872,40.76258,12.86
3051,112.74852,40.754715,11.32
3052,112.93819,40.746548,11.81
3053,113.127815,40.7381,14.57
3054,113.31736,40.72935,14.05
3055,113.50705,40.72033,13.15
3056,113.69634,40.71101,11.65
3057,113.88585,40.701397,10.87
3058,114.07516,40.691505,9.52
3059,114.26462,40.68132,6.16
3060,114.453865,40.670864,3.99
3061,114.643005,40.6601,3.7
3062,114.83234,40.64906,4.53
3063,115.021416,40.637726,4.94
3064,115.21061,40.626114,6
3065,115.39968,40.61422,5.75
3066,115.58855,40.602036,5.37
3067,115.77747,40.589565,5.52
3068,115.96628,40.576817,5.65
3069,116.155014,40.563778,5.34
3070,116.34376,40.550457,3.72
3071,116.53243,40.53685,2.91
3072,116.72092,40.52297,2.85
3073,116.90939,40.508797,3.56
3074,117.09775,40.494354,2.8
3075,117.28597,40.479626,2.45
3076,117.47426,40.46461,2.46
3077,117.662346,40.449314,1.9
3078,117.85039,40.43375,1.84
3079,118.0383,40.417896,1.4
3080,118.22622,40.401764,1.38
3081,118.41396,40.38536,1.56
3082,118.601616,40.368675,2.04
3083,118.78924,40.351715,2.5
3084,118.9767,40.33447,2.15
3085,119.163994,40.316956,1.38
3086,119.35136,40.299164,1.22
3087,119.53849,40.2811,1.15
3088,119.72551,40.26276,1.19
3089,119.91245,40.24415,1.37
3090,120.099236,40.225258,1.74
3091,120.28601,40.20609,2.52
3092,120.47257,40.186657,4.62
3093,120.65908,40.166954,7.34
3094,120.84539,40.146973,13.71
3095,121.031685,40.12672,24.46
3096,121.21773,40.106213,32.93
3097,121.40375,40.085423,37.47
3098,121.589584,40.064365,33.92
3099,121.77533,40.043045,29.33
3100,121.960915,40.021454,30.66
3101,122.14638,39.99959,32.09
3102,122.33167,39.97747,28.26
3103,122.70189,40.977722,20.91
3104,109.89914,40.98583,16.42
3105,110.09065,40.98201,22.09
3106,110.28255,40.9779,24.94
3107,110.471886,40.973503,21.61
3108,110.66205,40.968807,18.06
3109,110.852715,40.963818,18.21
3110,111.042305,40.95854,20.22
3111,111.233215,40.952976,20.54
3112,111.42326,40.947117,19.2
3113,111.613495,40.940956,16.91
3114,111.803635,40.934513,15.12
3115,111.993904,40.92777,16.49
3116,112.183914,40.92075,11.9
3117,112.37397,40.913425,9.94
3118,112.56415,40.905815,9.1
3119,112.75421,40.897907,9.26
3120,112.944244,40.88972,11.2
3121,113.134254,40.881237,14.15
3122,113.324135,40.872467,14.16
3123,113.51408,40.863403,12.7
3124,113.70402,40.854046,11.4
3125,113.89375,40.84441,10.73
3126,114.08366,40.834476,8.46
3127,114.27329,40.824265,5.15
3128,114.46296,40.813755,4.36
3129,114.65257,40.802967,6.24
3130,114.84214,40.79188,4.79
3131,115.031746,40.780518,5
3132,115.221275,40.768864,5.41
3133,115.41052,40.756916,6.03
3134,115.59997,40.74469,5.8
3135,115.7892,40.732174,5.73
3136,115.978355,40.71938,5.48
3137,116.16762,40.706295,4.13
3138,116.35657,40.69293,2.95
3139,116.54557,40.67928,2.75
3140,116.73459,40.66534,3.39
3141,116.92343,40.65112,3.64
3142,117.11216,40.636623,2.51
3143,117.300735,40.621845,2.26
3144,117.489365,40.606777,1.12
3145,117.67788,40.591434,1.03
3146,117.866295,40.5758,1.12
3147,118.05462,40.5599,1.12
3148,118.24287,40.543716,1.22
3149,118.43105,40.527252,1.47
3150,118.619064,40.510506,1.89
3151,118.80699,40.493484,1.92
3152,118.99482,40.47618,1.2
3153,119.18257,40.458607,1.09
3154,119.37019,40.44075,1.07
3155,119.5577,40.42262,1.09
3156,119.7451,40.404217,1.13
3157,119.93247,40.385536,1.24
3158,120.119606,40.366577,1.58
3159,120.30667,40.347347,1.93
3160,120.49364,40.327847,2.05
3161,120.68048,40.308075,2.68
3162,120.86719,40.28803,3.36
3163,121.05376,40.267704,4.96
3164,121.240265,40.247116,10.28
3165,121.42659,40.226257,18.96
3166,121.61276,40.20513,25.77
3167,121.79885,40.183735,27.25
3168,121.98482,40.162064,27.76
3169,122.170654,40.140133,27.16
3170,122.35631,40.117935,27.28
3171,122.54191,41.12119,26.31
3172,122.72726,41.12532,24.52
3173,109.895325,41.12549,22.16
3174,110.09065,41.12136,26.04
3175,110.28324,41.116955,22.24
3176,110.47354,41.112244,16.45
3177,110.66352,41.107246,16.28
3178,110.85455,41.10194,18.34
3179,111.044556,41.09635,19.17
3180,111.23559,41.090477,18.94
3181,111.42588,41.084293,17.03
3182,111.61677,41.07782,14.95
3183,111.80743,41.071068,16.28
3184,111.99773,41.06401,14.81
3185,112.18865,41.056664,9.88
3186,112.37883,41.049026,7.86
3187,112.569336,41.041096,7.87
3188,112.75982,41.032867,8.7
3189,112.95015,41.024357,11.48
3190,113.14056,41.015553,16.53
3191,113.33096,41.00646,13.92
3192,113.52132,40.997066,11.81
3193,113.71167,40.9874,11.26
3194,113.90164,40.977425,10.19
3195,114.09194,40.967175,7.05
3196,114.282036,40.956642,5.07
3197,114.47208,40.945805,7.14
3198,114.66208,40.93468,5.49
3199,114.852005,40.923275,4.83
3200,115.04194,40.91158,5.2
3201,115.23185,40.899593,6.53
3202,115.42163,40.88732,6.29
3203,115.611336,40.874763,6.21
3204,115.801,40.86192,5.77
3205,115.99064,40.84879,4.74
3206,116.18016,40.83538,3.17
3207,116.369606,40.82168,2.92
3208,116.558975,40.807693,3.11
3209,116.74826,40.793427,3.34
3210,116.93752,40.778873,2.61
3211,117.1266,40.76404,2.33
3212,117.31567,40.748924,0.79
3213,117.5046,40.733524,0.78
3214,117.69356,40.717842,0.84
3215,117.88235,40.70188,0.87
3216,118.07106,40.68564,0.93
3217,118.25967,40.669113,1.04
3218,118.44811,40.652306,1.38
3219,118.63655,40.63523,1.65
3220,118.8248,40.617867,1.11
3221,119.01305,40.60023,0.98
3222,119.20123,40.582302,0.99
3223,119.38915,40.564114,1.02
3224,119.57707,40.545647,1.07
3225,119.76482,40.526897,1.17
3226,119.95251,40.507866,1.39
3227,120.14009,40.48858,1.4
3228,120.32749,40.469006,1.66
3229,120.51476,40.449158,1.98
3230,120.70198,40.429043,1.88
3231,120.889084,40.408653,1.86
3232,121.07609,40.387997,2.28
3233,121.26289,40.36706,3.31
3234,121.44958,40.345863,6.46
3235,121.636154,40.32439,11.91
3236,121.82261,40.302647,15.42
3237,122.008865,40.28064,19.16
3238,122.195076,40.258366,23.03
3239,122.38108,41.264637,26.58
3240,122.566986,41.26878,26.85
3241,122.75275,41.272633,26.62
3242,109.90109,41.264812,24.9
3243,110.09487,41.260384,22.27
3244,110.28255,41.255657,16.16
3245,110.47478,41.250633,13.96
3246,110.66559,41.245323,13.59
3247,110.856384,41.239708,16.18
3248,111.0468,41.23381,18.51
3249,111.23796,41.227608,18.76
3250,111.42903,41.22112,17.19
3251,111.61991,41.21433,16.59
3252,111.811,41.20724,15.56
3253,112.00223,41.19988,12
3254,112.19295,41.192215,7.84
3255,112.38368,41.18425,6.76
3256,112.57466,41.176003,7.06
3257,112.76556,41.16746,8.66
3258,112.956314,41.158623,13.51
3259,113.147224,41.149498,15
3260,113.33789,41.14007,12.51
3261,113.528534,41.130363,11.7
3262,113.719154,41.120358,11.36
3263,113.90977,41.110073,8.61
3264,114.10031,41.099487,6.45
3265,114.290764,41.088623,7.94
3266,114.48131,41.077465,7.61
3267,114.671776,41.06601,5.66
3268,114.86201,41.05427,5.1
3269,115.05226,41.042244,6.59
3270,115.242584,41.02994,6.41
3271,115.43286,41.017338,6.33
3272,115.62288,41.00444,6.05
3273,115.81299,40.99127,5.27
3274,116.0029,40.977802,3.69
3275,116.19284,40.964054,3.3
3276,116.382675,40.95002,3.07
3277,116.57245,40.935707,3.01
3278,116.762054,40.921097,2.72
3279,116.9517,40.90622,2.45
3280,117.14112,40.891045,0.72
3281,117.33067,40.87559,0.73
3282,117.51996,40.85986,0.78
3283,117.70926,40.843834,0.81
3284,117.898346,40.82753,0.88
3285,118.08746,40.810947,0.94
3286,118.27646,40.794086,1.15
3287,118.46532,40.776943,1.47
3288,118.654175,40.759518,1.1
3289,118.84285,40.74182,0.91
3290,119.0314,40.723843,0.92
3291,119.21986,40.705578,0.95
3292,119.40825,40.687046,0.99
3293,119.59651,40.668232,1.06
3294,119.78467,40.649143,1.28
3295,119.97268,40.62978,1.26
3296,120.1606,40.610138,1.62
3297,120.34839,40.590233,1.8
3298,120.53612,40.570038,1.53
3299,120.723656,40.549576,1.46
3300,120.91112,40.528847,1.59
3301,121.09848,40.507835,1.83
3302,121.28565,40.48657,2.17
3303,121.47272,40.46501,3.65
3304,121.65964,40.443195,5.69
3305,121.846375,40.42111,8.01
3306,122.033104,40.398754,10.09
3307,122.219604,41.408062,12.85
3308,122.40603,41.412228,15.88
3309,122.59225,41.416096,20.13
3310,109.89722,41.40379,20.24
3311,110.098915,41.39905,17.05
3312,110.28531,41.39401,11.65
3313,110.474365,41.388676,10.82
3314,110.666466,41.383053,12.66
3315,110.85798,41.377117,16.4
3316,111.0496,41.370903,18.04
3317,111.24081,41.36438,17.7
3318,111.4319,41.35757,16.99
3319,111.623535,41.350475,16.2
3320,111.81456,41.34307,14.2
3321,112.00633,41.335377,9.48
3322,112.197495,41.327396,6.57
3323,112.38876,41.319115,6.24
3324,112.58013,41.31053,6.65
3325,112.77121,41.301666,10.07
3326,112.96247,41.292507,12.73
3327,113.15362,41.283054,11.84
3328,113.3448,41.273315,11.7
3329,113.53585,41.263275,11.08
3330,113.72684,41.252945,9.44
3331,113.917816,41.24233,7.19
3332,114.10866,41.23142,8.55
3333,114.29979,41.220222,8.31
3334,114.490524,41.20872,6.59
3335,114.681244,41.19695,5.19
3336,114.87215,41.184875,5.8
3337,115.062836,41.172527,6.44
3338,115.2533,41.159878,6.63
3339,115.443954,41.146942,6.47
3340,115.634476,41.133717,5.75
3341,115.82491,41.12021,4.12
3342,116.0152,41.10641,3.89
3343,116.20552,41.092323,3.04
3344,116.395836,41.077953,2.9
3345,116.58589,41.0633,2.77
3346,116.77593,41.048355,2.7
3347,116.965996,41.03313,0.7
3348,117.15588,41.01763,0.71
3349,117.34564,41.00183,0.74
3350,117.53539,40.98576,0.77
3351,117.725,40.9694,0.83
3352,117.914635,40.952755,0.87
