lon,lat,pm01,pm02
115.01865,43.1391,4.89,4.89
115.21508,43.12519,4.9,4.9
115.41146,43.11099,0.79,0.79
115.607666,43.096497,0.79,0.79
115.80384,43.08169,0.84,0.84
115.99986,43.06658,0.85,0.85
116.19591,43.05119,0.84,0.84
116.391884,43.03548,0.86,0.86
116.58768,43.01948,0.87,0.87
116.78348,43.00318,0.88,0.88
116.97913,42.986588,0.91,0.91
117.17469,42.969696,0.93,0.93
117.37015,42.952503,0.94,0.94
117.56559,42.935017,0.93,0.93
117.76097,42.917236,0.91,0.91
117.956116,42.899155,0.9,0.9
118.15132,42.880787,0.92,0.92
118.346245,42.86212,0.93,0.93
118.54119,42.843163,0.95,0.95
118.73591,42.823917,0.97,0.97
118.93057,42.80438,0.97,0.97
119.125145,42.784542,0.97,0.97
119.31959,42.76442,0.97,0.97
119.51393,42.744003,0.97,0.97
119.70809,42.7233,0.97,0.97
119.902214,42.702312,0.99,0.99
120.09612,42.681038,1.1,1.1
120.28999,42.659466,1.17,1.17
120.48369,42.63761,1.15,1.15
120.67729,42.615482,1.06,1.06
120.87072,42.59306,1.01,1.01
121.064026,42.570343,1.01,1.01
121.25717,42.547363,1.02,1.02
121.450165,42.524082,1.03,1.03
121.64308,42.500534,1.03,1.03
121.8358,43.55672,1.06,1.06
122.02838,43.561108,1.14,1.14
122.22082,43.56518,1.21,1.21
122.41312,43.56895,1.25,1.25
122.605225,43.57241,1.27,1.27
122.79718,43.575558,1.28,1.28
122.98903,43.578384,1.33,1.33
123.180664,43.5809,1.47,1.47
123.37216,43.58311,1.57,1.57
123.56351,43.584988,1.76,1.76
123.75469,43.586563,2.22,2.22
123.94564,43.587826,2.66,2.66
124.136444,43.588776,3.67,3.67
124.32712,43.589413,4.77,4.77
124.517555,43.589725,5.36,5.36
124.70791,43.58973,5.98,5.98
124.89801,43.589424,7.93,7.93
125.088,43.588814,13.48,13.48
125.277725,43.587875,19.36,19.36
107.131134,43.58662,22.49,22.49
107.3284,43.585064,23.19,23.19
107.52576,43.583187,22.8,22.8
107.72333,43.580997,21.04,21.04
107.92096,43.5785,18.92,18.92
108.11841,43.57568,17.92,17.92
108.31589,43.572544,17.88,17.88
108.513245,43.569107,18.01,18.01
108.71124,43.56535,18.15,18.15
108.90854,43.561283,18.47,18.47
109.10672,43.556896,18.56,18.56
109.30423,43.552208,18.33,18.33
109.501495,43.547203,18.19,18.19
109.69803,43.541885,17.13,17.13
109.89722,43.536255,15.09,15.09
110.098915,43.53032,13.05,13.05
110.292755,43.52406,11.4,11.4
110.48939,43.51749,11.29,11.29
110.688705,43.51062,11.05,11.05
110.88581,43.503426,10.27,10.27
111.08282,43.49593,9.01,9.01
111.281,43.488132,7.4,7.4
111.4783,43.479996,6.05,6.05
111.67608,43.471573,5.52,5.52
111.87367,43.462837,5.69,5.69
112.07113,43.45378,5.48,5.48
112.268745,43.44443,5.25,5.25
112.46625,43.434765,5.41,5.41
112.66374,43.42479,5.64,5.64
112.86109,43.414505,10.19,10.19
113.05845,43.40392,17.42,17.42
113.25576,43.393024,28.4,28.4
113.45298,43.38181,36.49,36.49
113.650345,43.370308,27.76,27.76
113.84751,43.358482,13.31,13.31
114.04487,43.346355,10.97,10.97
114.241646,43.33394,8.67,8.67
114.43884,43.321198,6.63,6.63
114.63591,43.30817,5.58,5.58
114.83286,43.294823,5.31,5.31
115.029526,43.281178,5.56,5.56
115.22641,43.267227,5.57,5.57
115.42322,43.25297,0.78,0.78
115.61985,43.238415,0.79,0.79
115.81642,43.223568,0.82,0.82
116.01295,43.20841,0.81,0.81
116.20937,43.192947,0.81,0.81
116.40576,43.17719,0.83,0.83
116.60201,43.161137,0.85,0.85
116.79818,43.14477,0.88,0.88
116.994316,43.12812,0.94,0.94
117.19029,43.111164,0.97,0.97
117.386215,43.093914,0.97,0.97
117.58207,43.07637,0.98,0.98
117.777794,43.058517,0.98,0.98
117.973366,43.04038,1,1
118.16895,43.021946,1.04,1.04
118.36432,43.00321,1.05,1.05
118.559586,42.984188,1.09,1.09
118.7548,42.964874,1.12,1.12
118.949844,42.945263,1.12,1.12
119.14487,42.925365,1.09,1.09
119.33977,42.90516,1.09,1.09
119.53447,42.884678,1.1,1.1
119.72909,42.863903,1.12,1.12
119.9236,42.84284,1.13,1.13
120.117935,42.821487,1.16,1.16
120.312164,42.79985,1.15,1.15
120.50629,42.777916,1.15,1.15
120.70021,42.755703,1.15,1.15
120.89406,42.7332,1.16,1.16
121.08778,42.710415,1.16,1.16
121.28133,42.68734,1.15,1.15
121.474724,42.66399,1.11,1.11
121.66803,42.64035,1.07,1.07
122.05412,43.69976,1.23,1.23
122.24697,43.70416,1.25,1.25
122.43959,43.70826,1.25,1.25
122.63211,43.71204,1.24,1.24
122.824486,43.71551,1.22,1.22
123.016716,43.71866,1.25,1.25
123.20873,43.721497,1.3,1.3
123.40063,43.72403,1.46,1.46
123.59238,43.726234,1.56,1.56
123.78389,43.728134,1.82,1.82
123.97527,43.729717,2.26,2.26
124.16645,43.73098,2.93,2.93
124.35746,43.731926,4.01,4.01
124.548325,43.732574,4.9,4.9
124.73906,43.732887,5.33,5.33
124.92953,43.732895,5.92,5.92
125.119804,43.732586,7.01,7.01
125.30995,43.731964,12.78,12.78
107.12463,43.72977,20.92,20.92
107.32248,43.728207,22.57,22.57
107.520294,43.726322,22.86,22.86
107.71826,43.724133,22.05,22.05
107.91635,43.72162,20.42,20.42
108.114044,43.718792,19.22,19.22
108.31241,43.71565,18.63,18.63
108.51022,43.712185,18.37,18.37
108.70834,43.708424,18.52,18.52
108.9064,43.704334,18.64,18.64
109.10452,43.69995,18.53,18.53
109.30255,43.695244,18.24,18.24
109.500336,43.690212,17.9,17.9
109.69739,43.684875,16.56,16.56
109.89346,43.679234,14.59,14.59
110.098915,43.67326,12.51,12.51
110.294754,43.66698,11.53,11.53
110.49218,43.660393,11.18,11.18
110.68984,43.65349,10.65,10.65
110.888016,43.64628,9.69,9.69
111.08571,43.63875,8.31,8.31
111.283745,43.63091,6.8,6.8
111.481735,43.62277,6.14,6.14
111.67958,43.614307,6.14,6.14
111.87774,43.605534,5.94,5.94
112.07575,43.596455,5.63,5.63
112.27383,43.58706,5.57,5.57
112.4718,43.577362,5.97,5.97
112.66954,43.567352,9.67,9.67
112.86738,43.55704,16.68,16.68
113.0651,43.546402,29.46,29.46
113.26297,43.535465,37.7,37.7
113.46057,43.524223,30.27,30.27
113.65827,43.512676,13.82,13.82
113.856,43.50081,11.13,11.13
114.05357,43.48864,9.8,9.8
114.2511,43.476173,7.83,7.83
114.44863,43.463387,5.96,5.96
114.645874,43.450314,6.13,6.13
114.843315,43.43692,7.24,7.24
115.04057,43.42322,6.51,6.51
115.2378,43.409225,0.79,0.79
115.43499,43.394917,0.79,0.79
115.63211,43.38031,0.79,0.79
115.82918,43.36541,0.78,0.78
116.02614,43.350197,0.79,0.79
116.223,43.334675,0.83,0.83
116.41977,43.318867,0.86,0.86
116.61643,43.302757,0.91,0.91
116.81303,43.28633,0.99,0.99
117.00951,43.26962,1.02,1.02
117.20593,43.252605,1.05,1.05
117.40232,43.235287,1.11,1.11
117.59854,43.217686,1.22,1.22
117.794754,43.19977,1.29,1.29
117.99073,43.181576,1.35,1.35
118.18662,43.163067,1.32,1.32
118.38247,43.144268,1.31,1.31
118.5782,43.12517,1.29,1.29
118.77385,43.105785,1.22,1.22
118.96936,43.086113,1.22,1.22
119.16468,43.06614,1.26,1.26
119.35995,43.045868,1.32,1.32
119.55511,43.025314,1.37,1.37
119.75011,43.00446,1.4,1.4
119.94505,42.983326,1.38,1.38
120.1398,42.961895,1.36,1.36
120.334404,42.94018,1.34,1.34
120.52894,42.918167,1.36,1.36
120.72329,42.895878,1.39,1.39
120.91757,42.873295,1.41,1.41
121.111694,42.850433,1.39,1.39
121.30562,42.827282,1.33,1.33
121.49945,42.80384,1.28,1.28
121.693146,42.780117,1.35,1.35
121.88663,43.842777,1.32,1.32
122.08001,43.847195,1.26,1.26
122.27324,43.851307,1.2,1.2
122.46628,43.8551,1.15,1.15
122.659195,43.858578,1.14,1.14
122.85195,43.861744,1.16,1.16
123.04454,43.864594,1.22,1.22
123.237,43.867126,1.34,1.34
123.429245,43.869347,1.46,1.46
123.62134,43.87125,1.63,1.63
123.813324,43.87284,1.94,1.94
124.00502,43.87411,2.91,2.91
124.19664,43.875065,4.45,4.45
124.38803,43.875698,5.11,5.11
124.579254,43.876026,5.53,5.53
124.77032,43.876026,5.57,5.57
124.96118,43.875725,5.63,5.63
125.15185,43.87509,6.56,6.56
125.34239,43.87415,10.7,10.7
107.11847,43.871326,19.62,19.62
107.31677,43.869434,22.46,22.46
107.51492,43.867233,23.01,23.01
107.71329,43.86471,22.61,22.61
107.91193,43.86187,21.36,21.36
108.109985,43.858723,19.64,19.64
108.30856,43.85525,18.32,18.32
108.506805,43.851467,18.21,18.21
108.70563,43.847374,18.75,18.75
108.90408,43.842964,18.84,18.84
109.10278,43.838234,18.5,18.5
109.30142,43.833187,18.15,18.15
109.499146,43.827827,17.53,17.53
109.69675,43.822155,16.02,16.02
109.90109,43.81618,14.06,14.06
110.09487,43.809883,12.49,12.49
110.29541,43.80326,11.54,11.54
110.49258,43.79634,11,11
110.691536,43.789085,10.23,10.23
110.88956,43.781544,9.18,9.18
111.08804,43.773678,7.8,7.8
111.28649,43.765503,7.14,7.14
111.48504,43.75702,6.87,6.87
111.683655,43.748207,6.49,6.49
111.88211,43.73909,6.12,6.12
112.08056,43.72967,5.77,5.77
112.27882,43.719933,6.25,6.25
112.47702,43.70989,9.45,9.45
112.675476,43.699528,15.74,15.74
112.87372,43.688858,29.52,29.52
113.07173,43.677883,38.08,38.08
113.2701,43.666607,32.69,32.69
113.468315,43.655014,15.26,15.26
113.66634,43.64311,12.15,12.15
113.864426,43.630894,11.8,11.8
114.06241,43.618374,9.3,9.3
114.26039,43.605553,7.22,7.22
114.45835,43.59241,7.71,7.71
114.65607,43.578987,10.01,10.01
114.8539,43.56524,8.04,8.04
115.05172,43.551186,0.8,0.8
115.24946,43.53683,0.8,0.8
115.44698,43.522175,0.79,0.79
115.644485,43.50721,0.78,0.78
115.84198,43.491947,0.79,0.79
116.03924,43.476383,0.84,0.84
116.23653,43.460506,0.91,0.91
116.4338,43.444336,0.98,0.98
116.630905,43.427856,1.08,1.08
116.82795,43.411087,1.14,1.14
117.02488,43.394012,1.24,1.24
117.22176,43.376633,1.4,1.4
117.41855,43.358963,1.6,1.6
117.615204,43.340984,1.72,1.72
117.81168,43.322716,1.83,1.83
118.00818,43.304146,1.75,1.75
118.20457,43.285286,1.68,1.68
118.40077,43.266125,1.59,1.59
118.597,43.24667,1.49,1.49
118.79299,43.22693,1.51,1.51
118.98888,43.206875,1.58,1.58
119.18465,43.186543,1.67,1.67
119.380295,43.165905,1.71,1.71
119.575905,43.144985,1.73,1.73
119.7713,43.12377,1.7,1.7
119.966644,43.10227,1.65,1.65
120.161835,43.08048,1.56,1.56
120.356865,43.058388,1.56,1.56
120.55176,43.036015,1.59,1.59
120.746574,43.013355,1.63,1.63
120.94121,42.990414,1.62,1.62
121.135765,42.96718,1.59,1.59
121.3301,42.94366,1.53,1.53
121.52425,42.91985,1.53,1.53
121.91227,43.98576,1.37,1.37
122.106064,43.990196,1.29,1.29
122.29965,43.994324,1.21,1.21
122.49311,43.99813,1.15,1.15
122.68644,44.001625,1.18,1.18
122.87959,44.0048,1.24,1.24
123.07253,44.007656,1.33,1.33
123.265396,44.010212,1.42,1.42
123.45804,44.012436,1.58,1.58
123.65053,44.014336,1.71,1.71
123.842865,44.015926,3.1,3.1
124.03497,44.017212,6.73,6.73
124.22694,44.018166,7.58,7.58
124.41873,44.0188,7.77,7.77
124.61038,44.019135,6.95,6.95
124.80174,44.019135,6.09,6.09
124.99305,44.01883,5.76,5.76
125.18411,44.018192,6.36,6.36
125.37499,44.017254,8.99,8.99
107.112,44.014416,19.66,19.66
107.310455,44.01252,22.44,22.44
107.50958,44.010296,23.02,23.02
107.70825,44.007774,23.08,23.08
107.907074,44.00493,21.53,21.53
108.10596,44.00177,18.91,18.91
108.30441,43.998287,17.81,17.81
108.503815,43.994488,18.4,18.4
108.70276,43.990368,18.83,18.83
108.901764,43.985943,18.87,18.87
109.10016,43.981197,18.46,18.46
109.299194,43.97614,18.03,18.03
109.49875,43.97076,17.08,17.08
109.696106,43.965076,15.38,15.38
109.89722,43.95906,13.64,13.64
110.10279,43.952736,12.4,12.4
110.294754,43.94611,11.47,11.47
110.49456,43.93915,10.75,10.75
110.69267,43.931885,9.93,9.93
110.891754,43.92431,8.72,8.72
111.09056,43.916416,8.09,8.09
111.28968,43.908203,7.78,7.78
111.48833,43.89968,7.17,7.17
111.687485,43.890854,6.62,6.62
111.885956,43.881706,6.31,6.31
112.084785,43.872242,6.77,6.77
112.28362,43.862476,9.64,9.64
112.48262,43.85239,15.38,15.38
112.681244,43.841995,28.73,28.73
112.88011,43.83129,37.74,37.74
113.078606,43.820274,33.84,33.84
113.2774,43.808945,20.93,20.93
113.47587,43.79732,14.9,14.9
113.67451,43.785362,14.96,14.96
113.872925,43.77311,11.56,11.56
114.0715,43.760544,8.82,8.82
114.269806,43.747677,8.98,8.98
114.46827,43.7345,11.88,11.88
114.66644,43.721012,9.71,9.71
114.86458,43.707214,0.82,0.82
115.0628,43.693115,0.82,0.82
115.26102,43.67871,0.79,0.79
115.458984,43.663998,0.79,0.79
115.656975,43.648987,0.82,0.82
115.85475,43.633667,0.89,0.89
116.05256,43.618042,0.98,0.98
116.25022,43.60211,1.07,1.07
116.44796,43.58588,1.18,1.18
116.64556,43.569347,1.31,1.31
116.84299,43.552505,1.56,1.56
117.04039,43.535374,1.81,1.81
117.23764,43.517944,2.03,2.03
117.434746,43.500206,2.16,2.16
117.63186,43.482166,2.3,2.3
117.82888,43.463837,2.2,2.2
118.025734,43.4452,2.1,2.1
118.222496,43.42626,1.99,1.99
118.419235,43.407043,1.95,1.95
118.61574,43.387516,1.95,1.95
118.81221,43.3677,1.99,1.99
119.008484,43.347584,2.03,2.03
119.20469,43.327168,2.04,2.04
119.400764,43.30647,2.04,2.04
119.59676,43.285477,2.02,2.02
119.7926,43.26418,1.94,1.94
119.98839,43.242607,1.81,1.81
120.183975,43.220734,1.75,1.75
120.3794,43.198566,1.76,1.76
120.57474,43.176117,1.78,1.78
120.76992,43.153378,1.77,1.77
120.96495,43.13036,1.76,1.76
121.159874,43.10703,1.74,1.74
121.354675,43.08343,1.68,1.68
121.54928,43.059547,1.61,1.61
121.743744,44.12871,1.53,1.53
121.93805,44.133167,1.46,1.46
122.13225,44.137306,1.38,1.38
122.32626,44.14114,1.31,1.31
122.52013,44.144634,1.35,1.35
122.71379,44.147835,1.36,1.36
122.90733,44.150696,1.37,1.37
123.10075,44.15324,1.41,1.41
123.29395,44.15548,1.47,1.47
123.486984,44.1574,1.55,1.55
123.67992,44.158993,2.26,2.26
123.87255,44.16028,3.31,3.31
124.06511,44.161232,4.71,4.71
124.25745,44.161884,6.4,6.4
124.449646,44.162216,7.33,7.33
124.64164,44.162216,7.35,7.35
124.833435,44.161903,6.54,6.54
125.02508,44.161274,5.98,5.98
125.216545,44.160324,6.12,6.12
125.40779,44.159065,8.51,8.51
107.10544,44.15557,19.18,19.18
107.30478,44.15334,22.35,22.35
107.504,44.150806,23.24,23.24
107.70322,44.147953,23.06,23.06
107.90259,44.14478,21.56,21.56
108.10162,44.14128,19.27,19.27
108.30109,44.13747,18.78,18.78
108.50015,44.133347,18.94,18.94
108.69989,44.128902,19.02,19.02
108.89908,44.124138,18.86,18.86
109.09799,44.119064,18.41,18.41
109.297516,44.113655,17.77,17.77
109.496796,44.107952,16.56,16.56
109.695465,44.10192,14.9,14.9
109.90109,44.095577,13.55,13.55
110.098915,44.088917,12.35,12.35
110.29541,44.08194,11.56,11.56
110.49574,44.074646,10.72,10.72
110.69324,44.067036,9.55,9.55
110.89351,44.059116,9.31,9.31
111.09325,44.050884,10,10
111.292404,44.042336,9.13,9.13
111.491745,44.033466,7.75,7.75
111.69108,44.02428,7.06,7.06
111.890205,44.014786,7.66,7.66
112.08947,44.00497,10.2,10.2
112.28884,43.994865,15.42,15.42
112.48806,43.984432,27.04,27.04
112.6873,43.97369,36.2,36.2
112.88643,43.96263,33.99,33.99
113.08547,43.951267,26.42,26.42
113.28474,43.939587,18.34,18.34
113.48375,43.9276,17.05,17.05
113.68265,43.915302,14.27,14.27
113.881516,43.902687,10.77,10.77
114.080536,43.88977,10.16,10.16
114.279335,43.876545,12.79,12.79
114.47812,43.863014,11.08,11.08
114.67689,43.849174,0.85,0.85
114.87553,43.835014,0.84,0.84
115.07409,43.820557,0.82,0.82
115.27255,43.8058,0.85,0.85
115.47103,43.79073,0.91,0.91
115.669464,43.775352,1,1
115.86779,43.75967,1.1,1.1
116.065926,43.74369,1.2,1.2
116.26407,43.727394,1.31,1.31
116.46214,43.7108,1.53,1.53
116.660126,43.693913,1.87,1.87
116.8581,43.67671,2.12,2.12
117.05586,43.659214,2.28,2.28
117.25362,43.641415,2.39,2.39
117.45117,43.62332,2.54,2.54
117.648605,43.60491,2.46,2.46
117.84603,43.58621,2.35,2.35
118.04338,43.56721,2.26,2.26
118.2406,43.547924,2.23,2.23
118.437645,43.528324,2.22,2.22
118.63466,43.50844,2.23,2.23
118.83151,43.488247,2.21,2.21
119.02836,43.467766,2.2,2.2
119.22491,43.446987,2.19,2.19
119.42142,43.425915,2.17,2.17
119.6178,43.404556,2.13,2.13
119.814064,43.3829,2.06,2.06
120.01018,43.36095,1.99,1.99
120.2062,43.33871,1.95,1.95
120.40209,43.316185,1.92,1.92
120.59783,43.29336,1.89,1.89
120.793434,43.270256,1.85,1.85
120.98888,43.246857,1.79,1.79
121.184166,43.223175,1.71,1.71
121.379364,43.19919,1.64,1.64
121.76927,44.27164,1.49,1.49
121.96404,44.276108,1.43,1.43
122.15858,44.280273,1.38,1.38
122.35297,44.284107,1.41,1.41
122.547226,44.28763,1.35,1.35
122.7414,44.290817,1.29,1.29
122.9353,44.293705,1.27,1.27
123.12912,44.296257,1.29,1.29
123.32269,44.298508,1.33,1.33
123.51611,44.30043,1.46,1.46
123.70937,44.302032,1.63,1.63
123.90254,44.30332,2.07,2.07
124.095375,44.304283,2.92,2.92
124.2881,44.30493,4.84,4.84
124.4807,44.305264,6.2,6.2
124.67311,44.305264,6.71,6.71
124.865295,44.304947,6.66,6.66
125.05729,44.304317,6.3,6.3
125.24909,44.303368,6.25,6.25
125.44075,44.302097,7.83,7.83
107.09909,44.29859,18.77,18.77
107.298676,44.296364,22.37,22.37
107.49814,44.293816,22.98,22.98
107.69794,44.29095,22.79,22.79
107.897644,44.28776,21.01,21.01
108.097626,44.28426,19.32,19.32
108.29761,44.28043,19.14,19.14
108.496765,44.276287,19.44,19.44
108.69644,44.27183,19.47,19.47
108.89676,44.267048,19.19,19.19
109.095825,44.261948,18.46,18.46
109.29639,44.25653,17.42,17.42
109.495636,44.2508,16.1,16.1
109.694824,44.244747,14.64,14.64
109.89722,44.238388,13.42,13.42
110.09487,44.231693,12.48,12.48
110.29805,44.224697,11.43,11.43
110.496925,44.217377,10.26,10.26
110.69661,44.209732,10.61,10.61
110.89613,44.201786,14.51,14.51
111.09486,44.19352,13.73,13.73
111.294975,44.18494,10.19,10.19
111.49463,44.17604,8.17,8.17
111.69478,44.166832,8.75,8.75
111.89434,44.1573,10.97,10.97
112.09396,44.147465,16.94,16.94
112.293884,44.137306,25.25,25.25
112.49348,44.12684,33.78,33.78
112.69312,44.116055,32.74,32.74
112.89293,44.104954,28.63,28.63
113.09244,44.093548,23.8,23.8
113.291885,44.081837,21.46,21.46
113.49144,44.0698,17.07,17.07
113.69088,44.057453,12.47,12.47
113.89023,44.044804,11.65,11.65
114.089554,44.031834,13.61,13.61
114.288895,44.018562,12.32,12.32
114.48804,44.004982,0.87,0.87
114.6873,43.99108,0.88,0.88
114.8864,43.976875,0.91,0.91
115.08531,43.962376,1,1
115.284355,43.94756,1.1,1.1
115.48312,43.93244,1.17,1.17
115.682,43.917004,1.24,1.24
115.88077,43.901264,1.34,1.34
116.07945,43.885227,1.47,1.47
116.277985,43.868877,1.76,1.76
116.47648,43.852222,2.1,2.1
116.67486,43.835262,2.27,2.27
116.873184,43.818012,2.37,2.37
117.07144,43.80045,2.46,2.46
117.26958,43.782585,2.6,2.6
117.46756,43.764427,2.56,2.56
117.6656,43.74595,2.45,2.45
117.86343,43.72719,2.37,2.37
118.06113,43.70812,2.31,2.31
118.25881,43.68876,2.28,2.28
118.45629,43.669094,2.26,2.26
118.653656,43.64913,2.24,2.24
118.85103,43.628872,2.22,2.22
119.04814,43.60832,2.2,2.2
119.245186,43.587467,2.18,2.18
119.44214,43.566322,2.15,2.15
119.63895,43.544884,2.1,2.1
119.83564,43.52315,2.05,2.05
120.03222,43.50113,2.01,2.01
120.22858,43.47881,1.96,1.96
120.424934,43.4562,1.9,1.9
120.62111,43.433296,1.83,1.83
120.81706,43.410103,1.75,1.75
121.01291,43.38663,1.68,1.68
121.20873,43.362858,1.61,1.61
121.40426,43.338802,1.55,1.55
121.59973,44.414536,1.49,1.49
121.79496,44.41903,1.44,1.44
121.9901,44.42319,1.39,1.39
122.18509,44.427048,1.35,1.35
122.37992,44.430584,1.31,1.31
122.574585,44.43379,1.28,1.28
122.76909,44.436684,1.28,1.28
122.96342,44.439247,1.29,1.29
123.157585,44.44151,1.33,1.33
123.35161,44.443436,1.41,1.41
123.54539,44.44505,1.55,1.55
123.73904,44.446335,1.78,1.78
123.93257,44.4473,2.26,2.26
124.125916,44.447952,2.81,2.81
124.319016,44.44828,3.63,3.63
124.51192,44.44828,5.32,5.32
124.70476,44.447968,6.25,6.25
124.897316,44.447334,6.54,6.54
125.08969,44.446373,6.37,6.37
125.281906,44.445114,6.35,6.35
125.47394,44.443504,6.92,6.92
107.09262,44.439346,17.62,17.62
107.29254,44.436794,22.07,22.07
107.49274,44.433918,22.94,22.94
107.69284,44.430714,22.57,22.57
107.89319,44.427204,20.42,20.42
108.0932,44.42336,19.2,19.2
108.293365,44.41921,19.83,19.83
108.4935,44.41473,20.42,20.42
108.69357,44.409935,20.19,20.19
108.89447,44.404816,19.54,19.54
109.09497,44.399376,18.45,18.45
109.29529,44.393623,17.21,17.21
109.49527,44.387554,15.67,15.67
109.695465,44.38116,14.42,14.42
109.89346,44.37445,13.46,13.46
110.10087,44.36742,12.24,12.24
110.298706,44.360085,10.92,10.92
110.49732,44.352413,10.89,10.89
110.697174,44.344433,14.66,14.66
110.89744,44.336136,16.31,16.31
111.09789,44.327534,12.66,12.66
111.29815,44.31859,9.73,9.73
111.49855,44.30935,9.93,9.93
111.69846,44.299786,11.86,11.86
111.898575,44.289906,18.73,18.73
112.0991,44.279713,23.86,23.86
112.298996,44.26921,30.93,30.93
112.49928,44.25839,30.91,30.91
112.69914,44.247242,29.3,29.3
112.899284,44.2358,26.44,26.44
113.099396,44.224045,23.91,23.91
113.29931,44.21197,19.33,19.33
113.49928,44.199574,14.7,14.7
113.69894,44.18687,13.43,13.43
113.898834,44.17387,14.72,14.72
114.098785,44.160538,13.73,13.73
114.29838,44.146915,0.93,0.93
114.49819,44.13296,0.94,0.94
114.69774,44.11871,1.05,1.05
114.89729,44.104156,1.22,1.22
115.0967,44.08928,1.32,1.32
115.2961,44.07411,1.36,1.36
115.49541,44.05862,1.41,1.41
115.69468,44.042828,1.57,1.57
115.89389,44.02673,1.75,1.75
116.09301,44.01032,2.06,2.06
116.29193,43.993603,2.36,2.36
116.490875,43.97659,2.46,2.46
116.68971,43.959267,2.47,2.47
116.8885,43.94165,2.51,2.51
117.08715,43.92372,2.62,2.62
117.285706,43.905487,2.6,2.6
117.48423,43.886955,2.49,2.49
117.68259,43.86812,2.36,2.36
117.88086,43.84899,2.28,2.28
118.07901,43.829556,2.24,2.24
118.277145,43.809822,2.21,2.21
118.47508,43.789795,2.19,2.19
118.67281,43.769455,2.16,2.16
118.87054,43.748833,2.13,2.13
119.06814,43.72791,2.12,2.12
119.265656,43.706688,2.1,2.1
119.46301,43.685177,2.05,2.05
119.66024,43.663364,1.99,1.99
119.85733,43.641262,1.92,1.92
120.05433,43.618862,1.86,1.86
120.25113,43.596172,1.78,1.78
120.44782,43.573196,1.68,1.68
120.64445,43.549923,1.6,1.6
120.84091,43.52636,1.53,1.53
121.03718,43.50251,1.47,1.47
121.23323,43.47836,1.44,1.44
121.62511,44.557404,1.39,1.39
121.82082,44.561897,1.36,1.36
122.016335,44.5661,1.34,1.34
122.21175,44.56996,1.32,1.32
122.407,44.5735,1.31,1.31
122.602066,44.57672,1.3,1.3
122.79695,44.579636,1.3,1.3
122.9917,44.582207,1.33,1.33
123.18623,44.58447,1.38,1.38
123.38066,44.586407,1.46,1.46
123.57491,44.588028,1.72,1.72
123.76896,44.589317,2.05,2.05
123.96284,44.59029,2.55,2.55
124.156525,44.59094,2.95,2.95
124.350075,44.59127,3.62,3.62
124.54342,44.59127,4.98,4.98
124.73656,44.590958,5.89,5.89
124.92951,44.59033,6.23,6.23
125.12233,44.589355,6.34,6.34
125.31488,44.588078,6.29,6.29
125.507324,44.586475,7.79,7.79
107.08603,44.584553,11.89,11.89
107.28659,44.582306,17.72,17.72
107.48706,44.579742,22.16,22.16
107.68768,44.57686,22.71,22.71
107.888245,44.573643,22.09,22.09
108.0889,44.570114,19.94,19.94
108.2897,44.56626,19.71,19.71
108.49039,44.56209,20.76,20.76
108.69104,44.55759,21.11,21.11
108.8913,44.552776,20.74,20.74
109.09302,44.54764,19.73,19.73
109.293335,44.542194,18.44,18.44
109.49371,44.536427,16.82,16.82
109.695465,44.530327,15.36,15.36
109.89166,44.523907,14.33,14.33
110.10087,44.517166,13.23,13.23
110.29674,44.51012,11.63,11.63
110.49772,44.50275,11.09,11.09
110.69942,44.495056,14.08,14.08
110.899185,44.48704,16.65,16.65
111.10092,44.47872,14.77,14.77
111.300705,44.470078,11.48,11.48
111.50168,44.46111,11.34,11.34
111.70261,44.45183,12.59,12.59
111.903206,44.44223,18.6,18.6
112.10394,44.43233,22.46,22.46
112.30427,44.422092,27.53,27.53
112.50491,44.41155,28.71,28.71
112.70531,44.40068,28.38,28.38
112.90576,44.389515,27.34,27.34
113.10621,44.378014,25.07,25.07
113.30672,44.36621,20.9,20.9
113.5071,44.35409,16.83,16.83
113.7074,44.341663,14.93,14.93
113.90751,44.328926,15.75,15.75
114.107895,44.315853,15.1,15.1
114.308075,44.30249,1,1
114.50824,44.2888,1.05,1.05
114.70807,44.274815,1.23,1.23
114.90824,44.260513,1.47,1.47
115.10811,44.2459,1.57,1.57
115.30796,44.230972,1.6,1.6
115.50777,44.215736,1.7,1.7
115.707436,44.2002,1.94,1.94
115.906944,44.184345,2.13,2.13
116.106606,44.168186,2.44,2.44
116.306,44.151726,2.6,2.6
116.505455,44.134953,2.6,2.6
116.70467,44.117878,2.57,2.57
116.90397,44.10049,2.57,2.57
117.10297,44.08281,2.62,2.62
117.30197,44.064816,2.52,2.52
117.50091,44.046516,2.3,2.3
117.69973,44.027924,2.13,2.13
117.89842,44.00902,2.07,2.07
118.097015,43.98982,2.04,2.04
118.29546,43.970314,2.02,2.02
118.49387,43.950516,2,2
118.692154,43.93041,1.98,1.98
118.89024,43.910004,1.97,1.97
119.088356,43.889305,1.96,1.96
119.28615,43.86831,1.93,1.93
119.48401,43.847015,1.87,1.87
119.68165,43.825417,1.81,1.81
119.87919,43.803535,1.75,1.75
120.076584,43.781353,1.67,1.67
120.27384,43.758884,1.58,1.58
120.47092,43.736107,1.5,1.5
120.66792,43.713047,1.44,1.44
120.86478,43.689693,1.4,1.4
121.06152,43.666042,1.36,1.36
