FID,lon,lat,pm03
2527,117.91141,39.326435,1.41
2528,118.09637,39.31157,1.63
2529,118.28117,39.29643,1.86
2530,118.465996,39.28102,2.06
2531,118.65068,39.265343,8.19
2532,118.83525,39.24939,8.03
2533,119.01974,39.23317,7.89
2534,119.204155,39.21668,9.23
2535,119.38842,39.199917,10.34
2536,119.572556,39.182877,11.57
2537,119.756676,39.16558,12.14
2538,119.94067,39.148018,11.73
2539,120.12454,39.130184,11.21
2540,120.30831,39.112083,10.72
2541,120.491905,39.09371,10.13
2542,120.67546,39.075085,9.36
2543,120.858925,39.056183,8.31
2544,121.04223,39.03702,7.77
2545,121.22538,39.017593,7.77
2546,121.408455,38.997894,7.47
2547,121.59137,38.97795,5.87
2548,121.77419,38.95773,5.82
2549,121.956894,38.93726,6.5
2550,122.139465,38.916523,7.39
2551,122.32187,38.89552,8.66
2552,122.50417,38.874264,9.36
2553,109.90109,39.84917,5.39
2554,110.09279,39.84661,8.81
2555,110.27766,39.843758,15.11
2556,110.46478,39.840637,23.1
2557,110.651924,39.837208,25.17
2558,110.8386,39.833504,23.11
2559,111.02565,39.82951,18.79
2560,111.21305,39.825233,17.64
2561,111.400536,39.820683,17.03
2562,111.58758,39.815826,15.64
2563,111.77476,39.810707,13.24
2564,111.961845,39.80529,10.15
2565,112.14895,39.7996,6.71
2566,112.33591,39.793613,5.59
2567,112.52313,39.787342,4.64
2568,112.71029,39.780792,4.45
2569,112.89706,39.773964,4.23
2570,113.084076,39.766846,4.13
2571,113.271,39.759445,3.91
2572,113.45792,39.751774,3.74
2573,113.64476,39.74381,3.77
2574,113.83165,39.73557,3.75
2575,114.01835,39.727043,3.77
2576,114.2051,39.718227,3.8
2577,114.39173,39.70914,4.16
2578,114.57843,39.69977,4.95
2579,114.76498,39.690125,5.13
2580,114.95144,39.680187,4.69
2581,115.1379,39.669975,3.56
2582,115.3244,39.65949,2.62
2583,115.51068,39.64872,2.37
2584,115.696915,39.63767,2.07
2585,115.88324,39.626335,1.58
2586,116.06941,39.614723,0.76
2587,116.255455,39.602848,0.5
2588,116.441536,39.59068,0.34
2589,116.62745,39.57824,0.33
2590,116.81337,39.56552,0.39
2591,116.99917,39.55253,0.52
2592,117.18483,39.539265,0.72
2593,117.37047,39.52572,0.91
2594,117.55609,39.511894,1.05
2595,117.74157,39.497803,1.21
2596,117.92697,39.48343,1.38
2597,118.11228,39.468784,1.57
2598,118.29747,39.453865,1.81
2599,118.482605,39.43867,2.02
2600,118.66765,39.42321,6.37
2601,118.852554,39.40748,6.59
2602,119.037384,39.391464,6.74
2603,119.22216,39.37519,6.81
2604,119.40681,39.358635,7.53
2605,119.591354,39.341816,8.72
2606,119.77579,39.324722,9.21
2607,119.96007,39.30736,9.66
2608,120.144325,39.289738,9.55
2609,120.32841,39.271835,9.23
2610,120.51244,39.253674,8.56
2611,120.69631,39.235237,8.06
2612,120.88006,39.21654,7.58
2613,121.06373,39.197582,7.38
2614,121.247215,39.17835,6.86
2615,121.43066,39.158855,5.86
2616,121.61398,39.139095,5.15
2617,121.79708,39.119076,5.16
2618,121.980125,39.09879,5.72
2619,122.163,39.07824,6.15
2620,122.345764,39.05743,7.05
2621,122.52846,39.036358,7.77
2622,109.90723,39.992863,6.58
2623,110.09279,39.990284,10.74
2624,110.278366,39.98743,16.39
2625,110.46646,39.984276,20.68
2626,110.652824,39.980846,21.16
2627,110.84047,39.977127,19.95
2628,111.02812,39.973114,16.55
2629,111.21563,39.96883,13.46
2630,111.403465,39.964252,11.14
2631,111.59053,39.95939,8.78
2632,111.77828,39.954247,6.47
2633,111.96573,39.948807,4.34
2634,112.15323,39.94309,3.65
2635,112.340675,39.93709,3.19
2636,112.52817,39.9308,3.2
2637,112.71563,39.92423,3.29
2638,112.90293,39.917377,3.42
2639,113.090096,39.910233,3.52
2640,113.27752,39.902813,3.41
2641,113.46487,39.895103,3.23
2642,113.652054,39.88711,3.05
2643,113.83931,39.87883,2.87
2644,114.02633,39.870285,3.08
2645,114.21343,39.861443,3.57
2646,114.40047,39.852314,4.13
2647,114.587494,39.84292,5.34
2648,114.77443,39.833233,6.23
2649,114.96124,39.82327,6.03
2650,115.14811,39.813026,5.01
2651,115.33488,39.802494,3.8
2652,115.5217,39.79168,2.86
2653,115.70833,39.78059,2.21
2654,115.89482,39.76922,1.4
2655,116.08145,39.75758,0.9
2656,116.26785,39.745644,0.63
2657,116.454216,39.73344,0.44
2658,116.6406,39.72096,0.41
2659,116.8268,39.708187,0.46
2660,117.012886,39.695156,0.59
2661,117.19915,39.68184,0.82
2662,117.38507,39.668247,1.07
2663,117.57104,39.654373,1.23
2664,117.75682,39.640236,1.4
2665,117.94261,39.6258,1.52
2666,118.128235,39.61111,1.71
2667,118.31386,39.59614,1.89
2668,118.499374,39.58089,5.04
2669,118.68469,39.565376,5.55
2670,118.870026,39.549583,6.18
2671,119.05519,39.53352,6.21
2672,119.24032,39.51718,6.17
2673,119.42528,39.500572,6.52
2674,119.61017,39.48369,6.75
2675,119.794975,39.46654,6.82
2676,119.97962,39.449127,6.91
2677,120.164215,39.43143,6.75
2678,120.348724,39.413467,6.39
2679,120.533,39.39524,6.19
2680,120.71723,39.376747,5.96
2681,120.90135,39.357986,5.66
2682,121.085365,39.338955,5.1
2683,121.269226,39.319656,4.56
2684,121.45299,39.3001,4.4
2685,121.6366,39.280262,4.65
2686,121.82011,39.260174,5.14
2687,122.0035,39.23982,5.38
2688,122.18669,39.219196,5.83
2689,122.369835,39.198315,6.63
2690,122.55279,39.177166,6.87
2691,109.89914,40.13394,5.65
2692,110.09065,40.13107,10.85
2693,110.27907,40.127907,14.31
2694,110.4673,40.124466,14.77
2695,110.65462,40.120735,13.91
2696,110.842094,40.116714,10.97
2697,111.030594,40.112404,7.6
2698,111.21788,40.10782,5.41
2699,111.40625,40.102932,4.45
2700,111.59385,40.097767,3.66
2701,111.78169,40.09231,2.85
2702,111.96991,40.08658,2.26
2703,112.15749,40.080555,1.87
2704,112.34535,40.074245,1.82
2705,112.533356,40.06765,2
2706,112.72089,40.060764,2.33
2707,112.90865,40.053604,2.54
2708,113.0963,40.046154,2.65
2709,113.28402,40.038406,2.74
2710,113.4717,40.030403,2.92
2711,113.65929,40.022095,2.81
2712,113.8469,40.01351,2.55
2713,114.03439,40.00464,2.62
2714,114.22183,39.99548,3.18
2715,114.40918,39.986046,4.35
2716,114.59662,39.97633,5.48
2717,114.78385,39.966324,6.31
2718,114.971146,39.956043,6.44
2719,115.15842,39.945473,6.32
2720,115.34552,39.934628,5.32
2721,115.53269,39.923496,3.72
2722,115.71965,39.912086,2.55
2723,115.90662,39.9004,1.36
2724,116.09349,39.88843,1.02
2725,116.28033,39.87618,0.96
2726,116.46706,39.863655,0.83
2727,116.65391,39.850845,0.61
2728,116.8404,39.837753,0.54
2729,117.02692,39.82439,0.66
2730,117.21342,39.810753,0.9
2731,117.39961,39.79683,1.15
2732,117.585976,39.782642,1.38
2733,117.77222,39.76817,1.53
2734,117.95841,39.753418,1.69
2735,118.14433,39.7384,1.79
2736,118.3303,39.723095,3.98
2737,118.516136,39.70752,4.41
2738,118.70189,39.69167,5.27
2739,118.88757,39.675552,5.99
2740,119.073074,39.659153,5.89
2741,119.258545,39.642487,5.95
2742,119.443924,39.62555,5.83
2743,119.629135,39.60834,5.57
2744,119.81425,39.59085,5.51
2745,119.999306,39.573105,5.45
2746,120.18423,39.555084,5.57
2747,120.36903,39.53679,6
2748,120.55375,39.518227,6.63
2749,120.73831,39.499405,7.05
2750,120.922745,39.4803,6.69
2751,121.10714,39.460934,5.07
2752,121.291306,39.441303,4.83
2753,121.47544,39.421406,4.76
2754,121.65939,39.40125,4.88
2755,121.84326,39.38082,4.8
2756,122.02696,39.36013,4.48
2757,122.21055,39.33917,4.29
2758,122.393974,39.317955,4.37
2759,122.57729,39.296474,4.51
2760,109.89914,40.277576,5.16
2761,110.09279,40.2747,6.85
2762,110.27907,40.271526,6.98
2763,110.46814,40.268066,5.63
2764,110.65551,40.264328,4.42
2765,110.84441,40.26028,3.68
2766,111.03174,40.25597,3.25
2767,111.22045,40.251354,2.92
2768,111.4089,40.246456,2.69
2769,111.596794,40.241272,2.42
2770,111.78542,40.235806,1.94
2771,111.97358,40.23004,1.45
2772,112.161934,40.223995,1.35
2773,112.35002,40.217663,1.41
2774,112.53806,40.21105,1.57
2775,112.726494,40.20415,1.76
2776,112.91437,40.196953,1.88
2777,113.102745,40.189476,1.99
2778,113.29081,40.181717,2.24
2779,113.47868,40.173668,2.44
2780,113.666664,40.165337,2.33
2781,113.85458,40.156715,2.3
2782,114.04245,40.147816,2.46
2783,114.23027,40.138622,2.95
2784,114.418144,40.129154,4.02
2785,114.605774,40.119404,4.99
2786,114.79355,40.109367,5.5
2787,114.98115,40.099045,5.78
2788,115.1687,40.08844,5.88
2789,115.35625,40.077553,6.1
2790,115.54369,40.066387,5.19
2791,115.73115,40.05493,3.59
2792,115.91845,40.043205,2.2
2793,116.105705,40.031193,1.79
2794,116.2928,40.018898,1.66
2795,116.479996,40.006325,1.52
2796,116.66704,39.993473,0.95
2797,116.854095,39.980343,0.71
2798,117.04086,39.966927,0.74
2799,117.22776,39.95324,0.95
2800,117.41442,39.939266,1.24
2801,117.60115,39.925026,1.47
2802,117.78768,39.910503,1.66
2803,117.97418,39.8957,1.76
2804,118.16054,39.880623,3.27
2805,118.34683,39.865273,3.42
2806,118.533066,39.84964,3.89
2807,118.71909,39.833736,4.62
2808,118.905174,39.81756,5.46
2809,119.0911,39.8011,6.15
2810,119.27689,39.78438,5.99
2811,119.46258,39.767387,5.64
2812,119.648224,39.75011,5.11
2813,119.8337,39.732567,4.97
2814,120.01907,39.714752,5.51
2815,120.20435,39.696667,6.75
2816,120.38953,39.678314,8.03
2817,120.57458,39.65969,8.89
2818,120.759476,39.640793,8.23
2819,120.94432,39.621628,6.01
2820,121.12901,39.602196,5.94
2821,121.31356,39.582493,5.9
2822,121.49799,39.56253,5.69
2823,121.68234,39.542294,5.01
2824,121.86653,39.521797,4.44
2825,122.05057,39.501034,3.88
2826,122.234505,39.480003,3.73
2827,122.4183,39.45871,3.71
2828,122.60196,39.437157,3.77
2829,109.89914,40.4183,3.73
2830,110.09279,40.41512,3.83
2831,110.27976,40.411655,3.48
2832,110.46855,40.407894,3.1
2833,110.657005,40.403843,2.7
2834,110.845345,40.3995,2.51
2835,111.034386,40.394886,2.25
2836,111.222855,40.389977,2.08
2837,111.41167,40.38476,2.03
2838,111.60047,40.379276,1.86
2839,111.78871,40.373493,1.39
2840,111.97764,40.367428,1.3
2841,112.16654,40.361065,1.31
2842,112.35485,40.35443,1.4
2843,112.54346,40.347504,1.47
2844,112.731804,40.340286,1.46
2845,112.92048,40.332783,1.62
2846,113.10892,40.32499,1.91
2847,113.29729,40.31691,2.15
2848,113.4856,40.308544,2.17
2849,113.67403,40.2999,1.81
2850,113.86234,40.29097,1.81
2851,114.05053,40.281754,2.26
2852,114.23878,40.272243,3.08
2853,114.42691,40.262455,3.76
2854,114.615036,40.25238,4.11
2855,114.80322,40.24203,4.43
2856,114.991165,40.231384,4.58
2857,115.17908,40.22046,5.12
2858,115.36696,40.209244,6.15
2859,115.554886,40.19776,6.74
2860,115.74263,40.185986,5.84
2861,115.93029,40.17393,3.91
2862,116.11793,40.1616,2.05
2863,116.305534,40.14898,1.63
2864,116.49302,40.13608,1.41
2865,116.68035,40.122906,1.1
2866,116.86776,40.109444,0.9
2867,117.05497,40.095703,0.91
2868,117.24222,40.081688,1.07
2869,117.42934,40.067387,1.33
2870,117.616264,40.05282,1.59
2871,117.80327,40.037964,1.74
2872,117.99007,40.02283,2.8
2873,118.176765,40.00742,2.75
2874,118.36347,39.99174,2.85
2875,118.55009,39.97578,3.5
2876,118.73654,39.959553,4.23
2877,118.92291,39.94304,5.17
2878,119.10918,39.92625,6.23
2879,119.29533,39.9092,6.62
2880,119.48146,39.89186,6.34
2881,119.66738,39.874252,6.52
2882,119.853195,39.85638,7.03
2883,120.03898,39.838234,10.25
2884,120.224594,39.81981,13.52
2885,120.41014,39.801117,16.36
2886,120.595505,39.782158,13.8
2887,120.78081,39.762928,7.45
2888,120.965904,39.743427,6.66
2889,121.15103,39.72366,6.31
2890,121.33589,39.70362,6.07
2891,121.520744,39.683315,5.43
2892,121.70541,39.662743,4.81
2893,121.88989,39.641907,4.46
2894,122.07433,39.620808,4.21
2895,122.258606,39.599438,3.89
2896,122.44275,39.577812,3.59
2897,122.62677,39.555912,3.51
2898,109.89914,40.558704,2.47
2899,110.09065,40.555218,2.11
2900,110.28185,40.55145,1.88
2901,110.46897,40.547386,1.76
2902,110.6579,40.543034,1.74
2903,110.84766,40.538395,1.74
2904,111.03647,40.533466,1.69
2905,111.22573,40.52824,1.59
2906,111.41472,40.522728,1.43
2907,111.603645,40.516926,1.3
2908,111.792755,40.510834,1.23
2909,111.9815,40.504467,1.2
2910,112.1707,40.497795,1.22
2911,112.359665,40.49084,1.28
2912,112.54861,40.4836,1.34
2913,112.73738,40.476074,1.37
2914,112.92623,40.468254,1.59
2915,113.1149,40.460144,1.97
2916,113.30393,40.45175,2.16
2917,113.492676,40.443077,2.02
2918,113.68148,40.43411,1.6
2919,113.87015,40.424854,1.53
2920,114.05874,40.41531,2.01
2921,114.24722,40.4055,2.97
2922,114.43589,40.395382,3.62
2923,114.62445,40.38499,3.73
2924,114.81288,40.374306,3.67
2925,115.001205,40.363342,4.13
2926,115.18958,40.3521,5.07
2927,115.377754,40.34057,6.1
2928,115.565994,40.328754,6.65
2929,115.75408,40.316658,6.88
2930,115.94215,40.304276,5.35
2931,116.13025,40.291615,2.59
2932,116.318146,40.278667,1.32
2933,116.50609,40.26544,1.14
2934,116.69384,40.25193,1.14
2935,116.881516,40.23815,1.14
2936,117.06919,40.22408,1.29
2937,117.25672,40.209732,1.36
2938,117.44419,40.195107,1.55
2939,117.63163,40.180202,1.71
2940,117.81885,40.165016,3.01
2941,118.00602,40.14956,2.82
2942,118.19317,40.133812,2.84
2943,118.38024,40.1178,3.26
2944,118.567154,40.101513,3.46
2945,118.75399,40.084946,3.68
2946,118.940735,40.0681,4.66
2947,119.127365,40.050983,5.85
2948,119.313934,40.033585,7.15
2949,119.50035,40.01591,7.86
2950,119.686646,39.99798,8.91
2951,119.87283,39.97976,10.8
2952,120.058945,39.96128,12.24
2953,120.24495,39.942524,13.4
2954,120.43084,39.923496,12.49
2955,120.616585,39.904194,7.22
2956,120.8022,39.88463,6.65
2957,120.98773,39.86479,6.32
2958,121.17312,39.844685,6.14
2959,121.35842,39.82431,5.89
2960,121.54351,39.803665,5.66
2961,121.72858,39.78276,5.18
2962,121.91341,39.76158,4.99
2963,122.09826,39.740135,4.55
2964,122.28285,39.718433,3.73
2965,122.46729,39.696465,3.56
2966,122.65162,40.690735,3.45
2967,109.895325,40.70227,2.12
2968,110.09065,40.69878,1.88
2969,110.28255,40.69499,1.69
2970,110.46897,40.690907,1.6
2971,110.66027,40.686554,1.64
2972,110.84858,40.68188,1.76
2973,111.03816,40.676937,1.76
2974,111.22813,40.671696,1.7
2975,111.41707,40.66616,1.48
2976,111.60693,40.660343,1.3
2977,111.79635,40.654232,1.23
2978,111.98574,40.647835,1.18
2979,112.17502,40.64114,1.17
2980,112.364136,40.634163,1.21
2981,112.55382,40.626896,1.27
2982,112.74296,40.61934,1.31
2983,112.93205,40.61149,1.37
2984,113.12136,40.603355,1.69
2985,113.31074,40.594944,2.06
2986,113.49967,40.586224,2.21
2987,113.688866,40.57723,1.83
2988,113.87793,40.56794,1.47
2989,114.06698,40.55837,1.56
2990,114.255936,40.548508,2.1
2991,114.44498,40.538364,2.8
2992,114.63363,40.52793,3.37
2993,114.82252,40.517216,3.35
2994,115.01134,40.506214,3.33
2995,115.19999,40.494926,3.95
2996,115.38871,40.48335,5.23
2997,115.57725,40.471493,5.61
2998,115.765755,40.459354,5.98
2999,115.95418,40.44693,6.92
3000,116.14265,40.43422,6.56
3001,116.33089,40.42124,3.92
3002,116.51918,40.407955,1.56
3003,116.70737,40.394405,0.96
3004,116.89538,40.380566,1.01
3005,117.083305,40.36645,1.32
3006,117.27128,40.352055,1.54
3007,117.459175,40.33738,1.63
3008,117.64694,40.322422,1.72
3009,117.83457,40.30718,2.99
3010,118.02216,40.291668,2.81
3011,118.20962,40.275875,2.77
3012,118.397026,40.259796,3.12
3013,118.584335,40.243446,3.31
3014,118.77152,40.22682,3.29
3015,118.958664,40.20992,3.48
3016,119.145645,40.192734,3.94
3017,119.332565,40.17528,5.09
3018,119.51935,40.157555,5.98
3019,119.70605,40.13955,6.39
3020,119.89262,40.121277,6.91
3021,120.07904,40.102722,7.09
3022,120.26541,40.083904,7.1
3023,120.451645,40.064804,6.36
3024,120.63772,40.045444,5.21
3025,120.82378,40.0258,5.24
3026,121.00962,40.005898,5.27
3027,121.19536,39.98572,5.5
3028,121.38099,39.965275,6.06
3029,121.56646,39.94456,6.2
3030,121.75186,39.923576,6.8
3031,121.93711,39.90233,7.05
3032,122.122185,39.88081,6.21
3033,122.3072,39.85903,3.76
3034,122.492035,39.836987,3.49
3035,122.67673,40.83424,3.46
3036,109.89914,40.8423,1.78
3037,110.09065,40.83851,1.59
3038,110.280464,40.83441,1.48
3039,110.47022,40.830032,1.48
3040,110.66057,40.82536,1.66
3041,110.850876,40.820385,1.79
3042,111.0408,40.815132,1.82
3043,111.230515,40.809578,1.71
3044,111.420654,40.803738,1.43
3045,111.60998,40.79761,1.31
3046,111.80005,40.791176,1.21
3047,111.98968,40.78447,1.17
3048,112.17934,40.777462,1.21
3049,112.36943,40.770172,1.27
3050,112.55872,40.76258,1.32
3051,112.74852,40.754715,1.34
3052,112.93819,40.746548,1.42
3053,113.127815,40.7381,1.86
3054,113.31736,40.72935,2.2
3055,113.50705,40.72033,2.23
3056,113.69634,40.71101,1.6
3057,113.88585,40.701397,1.5
3058,114.07516,40.691505,1.74
3059,114.26462,40.68132,2.29
3060,114.453865,40.670864,2.6
3061,114.643005,40.6601,2.62
3062,114.83234,40.64906,2.76
3063,115.021416,40.637726,3.34
3064,115.21061,40.626114,4.12
3065,115.39968,40.61422,4.78
3066,115.58855,40.602036,5.1
3067,115.77747,40.589565,5.31
3068,115.96628,40.576817,6.54
3069,116.155014,40.563778,6.93
3070,116.34376,40.550457,5.11
3071,116.53243,40.53685,2.13
3072,116.72092,40.52297,0.85
3073,116.90939,40.508797,0.81
3074,117.09775,40.494354,1.26
3075,117.28597,40.479626,1.58
3076,117.47426,40.46461,1.72
3077,117.662346,40.449314,2.46
3078,117.85039,40.43375,2.53
3079,118.0383,40.417896,2.57
3080,118.22622,40.401764,2.8
3081,118.41396,40.38536,2.98
3082,118.601616,40.368675,2.98
3083,118.78924,40.351715,3.03
3084,118.9767,40.33447,3.07
3085,119.163994,40.316956,3.62
3086,119.35136,40.299164,4.03
3087,119.53849,40.2811,4.5
3088,119.72551,40.26276,4.58
3089,119.91245,40.24415,4.56
3090,120.099236,40.225258,4.89
3091,120.28601,40.20609,4.82
3092,120.47257,40.186657,4.32
3093,120.65908,40.166954,4.21
3094,120.84539,40.146973,4.19
3095,121.031685,40.12672,4.28
3096,121.21773,40.106213,4.72
3097,121.40375,40.085423,5.19
3098,121.589584,40.064365,6.17
3099,121.77533,40.043045,6.62
3100,121.960915,40.021454,6
3101,122.14638,39.99959,3.99
3102,122.33167,39.97747,3.72
3103,109.89914,40.98583,1.78
3104,110.09065,40.98201,1.65
3105,110.28255,40.9779,1.57
3106,110.471886,40.973503,1.52
3107,110.66205,40.968807,1.56
3108,110.852715,40.963818,1.62
3109,111.042305,40.95854,1.67
3110,111.233215,40.952976,1.6
3111,111.42326,40.947117,1.52
3112,111.613495,40.940956,1.3
3113,111.803635,40.934513,1.2
3114,111.993904,40.92777,1.21
3115,112.183914,40.92075,1.26
3116,112.37397,40.913425,1.31
3117,112.56415,40.905815,1.35
3118,112.75421,40.897907,1.36
3119,112.944244,40.88972,1.55
3120,113.134254,40.881237,2.09
3121,113.324135,40.872467,2.31
3122,113.51408,40.863403,1.78
3123,113.70402,40.854046,1.59
3124,113.89375,40.84441,1.63
3125,114.08366,40.834476,1.96
3126,114.27329,40.824265,2.28
3127,114.46296,40.813755,2.23
3128,114.65257,40.802967,2.05
3129,114.84214,40.79188,2.4
3130,115.031746,40.780518,3.31
3131,115.221275,40.768864,3.98
3132,115.41052,40.756916,4.11
3133,115.59997,40.74469,4.32
3134,115.7892,40.732174,4.74
3135,115.978355,40.71938,5.46
3136,116.16762,40.706295,6.67
3137,116.35657,40.69293,5.83
3138,116.54557,40.67928,2.97
3139,116.73459,40.66534,1.17
3140,116.92343,40.65112,0.81
3141,117.11216,40.636623,0.89
3142,117.300735,40.621845,1.26
3143,117.489365,40.606777,1.75
3144,117.67788,40.591434,2.14
3145,117.866295,40.5758,2.52
3146,118.05462,40.5599,2.8
3147,118.24287,40.543716,2.84
3148,118.43105,40.527252,2.75
3149,118.619064,40.510506,2.63
3150,118.80699,40.493484,2.57
3151,118.99482,40.47618,2.71
3152,119.18257,40.458607,2.85
3153,119.37019,40.44075,3.11
3154,119.5577,40.42262,3.17
3155,119.7451,40.404217,3.27
3156,119.93247,40.385536,3.38
3157,120.119606,40.366577,3.27
3158,120.30667,40.347347,3.36
3159,120.49364,40.327847,3.43
3160,120.68048,40.308075,3.35
3161,120.86719,40.28803,3.18
3162,121.05376,40.267704,3.15
3163,121.240265,40.247116,3.3
3164,121.42659,40.226257,3.82
3165,121.61276,40.20513,4.35
3166,121.79885,40.183735,4.27
3167,121.98482,40.162064,4.1
3168,122.170654,40.140133,3.73
3169,122.35631,40.117935,3.39
3170,122.54191,41.12119,3.13
3171,109.895325,41.12549,1.64
3172,110.09065,41.12136,1.67
3173,110.28324,41.116955,1.51
3174,110.47354,41.112244,1.54
3175,110.66352,41.107246,1.54
3176,110.85455,41.10194,1.6
3177,111.044556,41.09635,1.65
3178,111.23559,41.090477,1.69
3179,111.42588,41.084293,1.49
3180,111.61677,41.07782,1.29
3181,111.80743,41.071068,1.24
3182,111.99773,41.06401,1.26
3183,112.18865,41.056664,1.29
3184,112.37883,41.049026,1.35
3185,112.569336,41.041096,1.38
3186,112.75982,41.032867,1.43
3187,112.95015,41.024357,1.7
3188,113.14056,41.015553,2.13
3189,113.33096,41.00646,1.9
3190,113.52132,40.997066,1.64
3191,113.71167,40.9874,1.64
3192,113.90164,40.977425,1.68
3193,114.09194,40.967175,2.05
3194,114.282036,40.956642,2.21
3195,114.47208,40.945805,1.89
3196,114.66208,40.93468,2.01
3197,114.852005,40.923275,2.48
3198,115.04194,40.91158,2.86
3199,115.23185,40.899593,3.49
3200,115.42163,40.88732,3.91
3201,115.611336,40.874763,3.97
3202,115.801,40.86192,4.49
3203,115.99064,40.84879,5.21
3204,116.18016,40.83538,6.52
3205,116.369606,40.82168,6.17
3206,116.558975,40.807693,4.41
3207,116.74826,40.793427,1.69
3208,116.93752,40.778873,0.46
3209,117.1266,40.76404,0.5
3210,117.31567,40.748924,1.53
3211,117.5046,40.733524,1.65
3212,117.69356,40.717842,1.85
3213,117.88235,40.70188,2.19
3214,118.07106,40.68564,2.4
3215,118.25967,40.669113,2.53
3216,118.44811,40.652306,2.53
3217,118.63655,40.63523,2.46
3218,118.8248,40.617867,2.51
3219,119.01305,40.60023,2.56
3220,119.20123,40.582302,2.58
3221,119.38915,40.564114,2.45
3222,119.57707,40.545647,2.36
3223,119.76482,40.526897,2.36
3224,119.95251,40.507866,2.33
3225,120.14009,40.48858,2.47
3226,120.32749,40.469006,2.51
3227,120.51476,40.449158,2.44
3228,120.70198,40.429043,2.33
3229,120.889084,40.408653,2.29
3230,121.07609,40.387997,2.33
3231,121.26289,40.36706,2.66
3232,121.44958,40.345863,3.09
3233,121.636154,40.32439,3.58
3234,121.82261,40.302647,3.8
3235,122.008865,40.28064,3.47
3236,122.195076,40.258366,2.88
3237,122.38108,41.264637,2.67
3238,122.566986,41.26878,2.54
3239,109.90109,41.264812,1.1
3240,110.09487,41.260384,1.28
3241,110.28255,41.255657,1.45
3242,110.47478,41.250633,1.5
3243,110.66559,41.245323,1.61
3244,110.856384,41.239708,1.69
3245,111.0468,41.23381,1.74
3246,111.23796,41.227608,1.65
3247,111.42903,41.22112,1.37
3248,111.61991,41.21433,1.29
3249,111.811,41.20724,1.28
3250,112.00223,41.19988,1.29
3251,112.19295,41.192215,1.36
3252,112.38368,41.18425,1.38
3253,112.57466,41.176003,1.38
3254,112.76556,41.16746,1.47
3255,112.956314,41.158623,1.79
3256,113.147224,41.149498,1.9
3257,113.33789,41.14007,1.66
3258,113.528534,41.130363,1.65
3259,113.719154,41.120358,1.57
3260,113.90977,41.110073,1.86
3261,114.10031,41.099487,2.13
3262,114.290764,41.088623,1.71
3263,114.48131,41.077465,1.83
3264,114.671776,41.06601,2.3
3265,114.86201,41.05427,2.42
3266,115.05226,41.042244,2.64
3267,115.242584,41.02994,3.18
3268,115.43286,41.017338,3.82
3269,115.62288,41.00444,4.56
3270,115.81299,40.99127,5.04
3271,116.0029,40.977802,5.64
3272,116.19284,40.964054,7.24
3273,116.382675,40.95002,6.88
3274,116.57245,40.935707,5.42
3275,116.762054,40.921097,2.01
3276,116.9517,40.90622,0.63
3277,117.14112,40.891045,1.4
3278,117.33067,40.87559,1.51
3279,117.51996,40.85986,1.57
3280,117.70926,40.843834,1.72
3281,117.898346,40.82753,1.81
3282,118.08746,40.810947,1.98
3283,118.27646,40.794086,2.3
3284,118.46532,40.776943,2.44
3285,118.654175,40.759518,2.45
3286,118.84285,40.74182,2.4
3287,119.0314,40.723843,2.34
3288,119.21986,40.705578,2.18
3289,119.40825,40.687046,2
3290,119.59651,40.668232,1.98
3291,119.78467,40.649143,1.98
3292,119.97268,40.62978,2
3293,120.1606,40.610138,2
3294,120.34839,40.590233,1.96
3295,120.53612,40.570038,1.95
3296,120.723656,40.549576,1.92
3297,120.91112,40.528847,1.9
3298,121.09848,40.507835,1.93
3299,121.28565,40.48657,2.01
3300,121.47272,40.46501,2.35
3301,121.65964,40.443195,2.76
3302,121.846375,40.42111,2.69
3303,122.033104,40.398754,2.34
3304,122.219604,41.408062,2.29
3305,122.40603,41.412228,2.23
3306,122.59225,41.416096,2.03
3307,109.89722,41.40379,1.1
3308,110.098915,41.39905,1.32
3309,110.28531,41.39401,1.4
3310,110.474365,41.388676,1.56
3311,110.666466,41.383053,1.7
3312,110.85798,41.377117,1.75
3313,111.0496,41.370903,1.71
3314,111.24081,41.36438,1.4
3315,111.4319,41.35757,1.3
3316,111.623535,41.350475,1.27
3317,111.81456,41.34307,1.33
3318,112.00633,41.335377,1.37
3319,112.197495,41.327396,1.35
3320,112.38876,41.319115,1.35
3321,112.58013,41.31053,1.39
3322,112.77121,41.301666,1.67
3323,112.96247,41.292507,1.84
3324,113.15362,41.283054,1.62
3325,113.3448,41.273315,1.65
3326,113.53585,41.263275,1.53
3327,113.72684,41.252945,1.68
3328,113.917816,41.24233,2.1
3329,114.10866,41.23142,1.57
3330,114.29979,41.220222,1.58
3331,114.490524,41.20872,2.11
3332,114.681244,41.19695,2.5
3333,114.87215,41.184875,2.48
3334,115.062836,41.172527,2.91
3335,115.2533,41.159878,3.8
3336,115.443954,41.146942,4.26
3337,115.634476,41.133717,4.94
3338,115.82491,41.12021,5.3
3339,116.0152,41.10641,5.71
3340,116.20552,41.092323,6.77
3341,116.395836,41.077953,7.9
3342,116.58589,41.0633,6.05
3343,116.77593,41.048355,3.15
3344,116.965996,41.03313,1.34
3345,117.15588,41.01763,1.35
3346,117.34564,41.00183,1.31
3347,117.53539,40.98576,1.28
3348,117.725,40.9694,1.35
3349,117.914635,40.952755,1.64
